run_id,model,scenario_id,field,gold_value,model_raw,model_eval,verdict,note
167,Ministral 3 8B,COS_DL_001,dl_linear_mpc,856.54988,857.143,857.143,MATCH,numeric
167,Ministral 3 8B,COS_DL_001,dl_lcdm_mpc,989.315111,988.96,988.96,MATCH,numeric
167,Ministral 3 8B,COS_DL_001,dl_eds_mpc,899.377374,900.00,900.0,MATCH,numeric
168,Ministral 3 8B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.75,4282.75,MATCH,numeric
168,Ministral 3 8B,COS_DL_001,dl_linear_mpc,856.54988,856.55,856.55,MATCH,numeric
168,Ministral 3 8B,COS_DL_001,dl_lcdm_mpc,989.315111,988.8,988.8,MATCH,numeric
168,Ministral 3 8B,COS_DL_001,dl_eds_mpc,899.377374,900.0,900.0,MATCH,numeric
169,Ministral 3 8B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.75,4282.75,MATCH,numeric
169,Ministral 3 8B,COS_DL_001,dl_linear_mpc,856.54988,856.55,856.55,MATCH,numeric
169,Ministral 3 8B,COS_DL_001,dl_lcdm_mpc,989.315111,987.1,987.1,MATCH,numeric
169,Ministral 3 8B,COS_DL_001,dl_eds_mpc,899.377374,900.0,900.0,MATCH,numeric
170,Mistral NeMo 12B,COS_DL_001,hubble_distance_mpc,4282.7494,4316.67 \text{ Mpc},4316.67,MATCH,numeric
170,Mistral NeMo 12B,COS_DL_001,dl_linear_mpc,856.54988,0.2 \text{ Mpc},0.2,MISMATCH,numeric
170,Mistral NeMo 12B,COS_DL_001,dl_lcdm_mpc,989.315111,0.23 \text{ Mpc},0.23,MISMATCH,numeric
170,Mistral NeMo 12B,COS_DL_001,dl_eds_mpc,899.377374,0.21 \text{ Mpc},0.21,MISMATCH,numeric
171,Mistral NeMo 12B,COS_DL_001,hubble_distance_mpc,4282.7494,4285.71 \text{ Mpc},4285.71,MATCH,numeric
171,Mistral NeMo 12B,COS_DL_001,dl_linear_mpc,856.54988,857.14 \text{ Mpc},857.14,MATCH,numeric
171,Mistral NeMo 12B,COS_DL_001,dl_lcdm_mpc,989.315111,926.32 \text{ Mpc},926.32,MISMATCH,numeric
171,Mistral NeMo 12B,COS_DL_001,dl_eds_mpc,899.377374,888.89 \text{ Mpc},888.89,MISMATCH,numeric
172,Mistral NeMo 12B,COS_DL_001,hubble_distance_mpc,4282.7494,4315.79 \text{ Mpc},4315.79,MATCH,numeric
172,Mistral NeMo 12B,COS_DL_001,dl_linear_mpc,856.54988,863.16 \text{ Mpc},863.16,MATCH,numeric
172,Mistral NeMo 12B,COS_DL_001,dl_lcdm_mpc,989.315111,928.57 \text{ Mpc},928.57,MISMATCH,numeric
172,Mistral NeMo 12B,COS_DL_001,dl_eds_mpc,899.377374,880.00 \text{ Mpc},880.0,MISMATCH,numeric
173,Mistral Small 3.2 24B Instruct,COS_DL_001,hubble_distance_mpc,4282.7494,4285.714,4285.714,MATCH,numeric
173,Mistral Small 3.2 24B Instruct,COS_DL_001,dl_linear_mpc,856.54988,857.143,857.143,MATCH,numeric
173,Mistral Small 3.2 24B Instruct,COS_DL_001,dl_lcdm_mpc,989.315111,989.222,989.222,MATCH,numeric
173,Mistral Small 3.2 24B Instruct,COS_DL_001,dl_eds_mpc,899.377374,900.000,900.0,MATCH,numeric
174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.74,4282.74,MATCH,numeric
174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,dl_linear_mpc,856.54988,856.55,856.55,MATCH,numeric
174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,dl_lcdm_mpc,989.315111,989.31,989.31,MATCH,numeric
174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,dl_eds_mpc,899.377374,899.38,899.38,MATCH,numeric
176,Gemma 3 12B IT,GR_CHIRP_001,chirp_mass_msun,28.0,0.195,0.195,MISMATCH,numeric
176,Gemma 3 12B IT,GR_CHIRP_001,each_mass_msun,32.163554,0.276,0.276,MISMATCH,numeric
176,Gemma 3 12B IT,GR_CHIRP_001,total_mass_msun,64.327108,0.552,0.552,MISMATCH,numeric
177,Gemma 3 12B IT,GR_CHIRP_001,chirp_mass_msun,28.0,0.222,0.222,MISMATCH,numeric
177,Gemma 3 12B IT,GR_CHIRP_001,each_mass_msun,32.163554,0.314,0.314,MISMATCH,numeric
177,Gemma 3 12B IT,GR_CHIRP_001,total_mass_msun,64.327108,0.628,0.628,MISMATCH,numeric
178,Gemma 3 12B IT,GR_CHIRP_001,chirp_mass_msun,28.0,0.226,0.226,MISMATCH,numeric
178,Gemma 3 12B IT,GR_CHIRP_001,each_mass_msun,32.163554,0.319,0.319,MISMATCH,numeric
178,Gemma 3 12B IT,GR_CHIRP_001,total_mass_msun,64.327108,0.638,0.638,MISMATCH,numeric
179,Gemma 3 27B IT,GR_CHIRP_001,chirp_mass_msun,28.0,129.85,129.85,MISMATCH,numeric
179,Gemma 3 27B IT,GR_CHIRP_001,each_mass_msun,32.163554,225.85,225.85,MISMATCH,numeric
179,Gemma 3 27B IT,GR_CHIRP_001,total_mass_msun,64.327108,451.7,451.7,MISMATCH,numeric
180,Gemma 4 31B IT,GR_CHIRP_001,chirp_mass_msun,28.0,2668.2,2668.2,MISMATCH,numeric
180,Gemma 4 31B IT,GR_CHIRP_001,each_mass_msun,32.163554,3064.2,3064.2,MISMATCH,numeric
180,Gemma 4 31B IT,GR_CHIRP_001,total_mass_msun,64.327108,6128.4,6128.4,MISMATCH,numeric
181,Granite 4.1 8B,GR_CHIRP_001,chirp_mass_msun,28.0,"3.27,",3.27,MISMATCH,numeric
181,Granite 4.1 8B,GR_CHIRP_001,each_mass_msun,32.163554,"1.81,",1.81,MISMATCH,numeric
181,Granite 4.1 8B,GR_CHIRP_001,total_mass_msun,64.327108,3.62.,3.62,MISMATCH,numeric
182,Granite 4.1 8B,GR_CHIRP_001,chirp_mass_msun,28.0,0.134,0.134,MISMATCH,numeric
182,Granite 4.1 8B,GR_CHIRP_001,each_mass_msun,32.163554,0.154,0.154,MISMATCH,numeric
182,Granite 4.1 8B,GR_CHIRP_001,total_mass_msun,64.327108,0.308,0.308,MISMATCH,numeric
183,Granite 4.1 8B,GR_CHIRP_001,chirp_mass_msun,28.0,29.3,29.3,MISMATCH,numeric
183,Granite 4.1 8B,GR_CHIRP_001,each_mass_msun,32.163554,33.7,33.7,MISMATCH,numeric
183,Granite 4.1 8B,GR_CHIRP_001,total_mass_msun,64.327108,67.4,67.4,MISMATCH,numeric
184,Llama 3.1 8B Instruct,GR_CHIRP_001,chirp_mass_msun,28.0,\frac{(1.21 \times 10^{-5}) m_1^{3/8}}{(4.925 \times 10^{-6})},,REVIEW,parse-fail:SyntaxError
184,Llama 3.1 8B Instruct,GR_CHIRP_001,each_mass_msun,32.163554,1.33,1.33,MISMATCH,numeric
184,Llama 3.1 8B Instruct,GR_CHIRP_001,total_mass_msun,64.327108,2.66,2.66,MISMATCH,numeric
186,Llama 3.1 8B Instruct,GR_CHIRP_001,chirp_mass_msun,28.0,1.43,1.43,MISMATCH,numeric
186,Llama 3.1 8B Instruct,GR_CHIRP_001,each_mass_msun,32.163554,1.43,1.43,MISMATCH,numeric
186,Llama 3.1 8B Instruct,GR_CHIRP_001,total_mass_msun,64.327108,\mathrm{INVALID},,REVIEW,empty
189,Ministral 3 8B,GR_CHIRP_001,chirp_mass_msun,28.0,0.885,0.885,MISMATCH,numeric
189,Ministral 3 8B,GR_CHIRP_001,each_mass_msun,32.163554,1.04,1.04,MISMATCH,numeric
189,Ministral 3 8B,GR_CHIRP_001,total_mass_msun,64.327108,2.08,2.08,MISMATCH,numeric
190,Mistral NeMo 12B,GR_CHIRP_001,chirp_mass_msun,28.0,1.23 \times 10^{-3},0.00123,MISMATCH,numeric
190,Mistral NeMo 12B,GR_CHIRP_001,each_mass_msun,32.163554,1.25 \times 10^{-3},0.00125,MISMATCH,numeric
190,Mistral NeMo 12B,GR_CHIRP_001,total_mass_msun,64.327108,2.5 \times 10^{-3},0.0025,MISMATCH,numeric
191,Mistral NeMo 12B,GR_CHIRP_001,chirp_mass_msun,28.0,6.10 \times 10^{19},6.1e+19,MISMATCH,numeric
191,Mistral NeMo 12B,GR_CHIRP_001,each_mass_msun,32.163554,6.10 \times 10^{19},6.1e+19,MISMATCH,numeric
191,Mistral NeMo 12B,GR_CHIRP_001,total_mass_msun,64.327108,1.22 \times 10^{20},1.22e+20,MISMATCH,numeric
192,Mistral NeMo 12B,GR_CHIRP_001,chirp_mass_msun,28.0,1.08 \times 10^{-26} \text{ M}_\odot,,REVIEW,parse-fail:SyntaxError
192,Mistral NeMo 12B,GR_CHIRP_001,each_mass_msun,32.163554,1.44 \times 10^{-10} \text{ M}_\odot,,REVIEW,parse-fail:SyntaxError
192,Mistral NeMo 12B,GR_CHIRP_001,total_mass_msun,64.327108,2.88 \times 10^{-10} \text{ M}_\odot,,REVIEW,parse-fail:SyntaxError
193,Mistral Small 3.2 24B Instruct,GR_CHIRP_001,chirp_mass_msun,28.0,1.0,1.0,MISMATCH,numeric
193,Mistral Small 3.2 24B Instruct,GR_CHIRP_001,each_mass_msun,32.163554,1.1487,1.1487,MISMATCH,numeric
193,Mistral Small 3.2 24B Instruct,GR_CHIRP_001,total_mass_msun,64.327108,2.2974,2.2974,MISMATCH,numeric
194,NVIDIA Nemotron 3 Nano 30B-A3B,GR_CHIRP_001,chirp_mass_msun,28.0,27.95,27.95,MATCH,numeric
194,NVIDIA Nemotron 3 Nano 30B-A3B,GR_CHIRP_001,each_mass_msun,32.163554,32.11,32.11,MATCH,numeric
194,NVIDIA Nemotron 3 Nano 30B-A3B,GR_CHIRP_001,total_mass_msun,64.327108,64.22,64.22,MATCH,numeric
196,Gemma 3 12B IT,GR_GPS_001,grav_shift_us_day,45.719299,454.1,454.1,MISMATCH,numeric
196,Gemma 3 12B IT,GR_GPS_001,velocity_shift_us_day,7.213057,-142.9,-142.9,MISMATCH,numeric
196,Gemma 3 12B IT,GR_GPS_001,net_shift_us_day,38.506242,311.2,311.2,MISMATCH,numeric
197,Gemma 3 12B IT,GR_GPS_001,grav_shift_us_day,45.719299,-14.4,-14.4,MISMATCH,numeric
197,Gemma 3 12B IT,GR_GPS_001,velocity_shift_us_day,7.213057,-14.4,-14.4,MISMATCH,numeric
197,Gemma 3 12B IT,GR_GPS_001,net_shift_us_day,38.506242,-28.8,-28.8,MISMATCH,numeric
198,Gemma 3 12B IT,GR_GPS_001,grav_shift_us_day,45.719299,42.2,42.2,MISMATCH,numeric
198,Gemma 3 12B IT,GR_GPS_001,velocity_shift_us_day,7.213057,-42.2,-42.2,MISMATCH,numeric
198,Gemma 3 12B IT,GR_GPS_001,net_shift_us_day,38.506242,0,0.0,MISMATCH,numeric
199,Gemma 3 27B IT,GR_GPS_001,grav_shift_us_day,45.719299,45.68,45.68,MATCH,numeric
199,Gemma 3 27B IT,GR_GPS_001,velocity_shift_us_day,7.213057,-7.18,-7.18,MISMATCH,numeric
199,Gemma 3 27B IT,GR_GPS_001,net_shift_us_day,38.506242,38.50,38.5,MATCH,numeric
200,Gemma 4 31B IT,GR_GPS_001,grav_shift_us_day,45.719299,45.73,45.73,MATCH,numeric
200,Gemma 4 31B IT,GR_GPS_001,velocity_shift_us_day,7.213057,-7.21,-7.21,MISMATCH,numeric
200,Gemma 4 31B IT,GR_GPS_001,net_shift_us_day,38.506242,38.52,38.52,MATCH,numeric
201,Granite 4.1 8B,GR_GPS_001,grav_shift_us_day,45.719299,45.6,45.6,MATCH,numeric
201,Granite 4.1 8B,GR_GPS_001,velocity_shift_us_day,7.213057,-6.8,-6.8,MISMATCH,numeric
201,Granite 4.1 8B,GR_GPS_001,net_shift_us_day,38.506242,38.8,38.8,MATCH,numeric
202,Granite 4.1 8B,GR_GPS_001,grav_shift_us_day,45.719299,45.8,45.8,MATCH,numeric
202,Granite 4.1 8B,GR_GPS_001,velocity_shift_us_day,7.213057,-7.2,-7.2,MISMATCH,numeric
202,Granite 4.1 8B,GR_GPS_001,net_shift_us_day,38.506242,38.6,38.6,MATCH,numeric
203,Granite 4.1 8B,GR_GPS_001,grav_shift_us_day,45.719299,45.8,45.8,MATCH,numeric
203,Granite 4.1 8B,GR_GPS_001,velocity_shift_us_day,7.213057,-7.2,-7.2,MISMATCH,numeric
203,Granite 4.1 8B,GR_GPS_001,net_shift_us_day,38.506242,38.6,38.6,MATCH,numeric
205,Llama 3.1 8B Instruct,GR_GPS_001,grav_shift_us_day,45.719299,38.4,38.4,MISMATCH,numeric
205,Llama 3.1 8B Instruct,GR_GPS_001,velocity_shift_us_day,7.213057,-38.4,-38.4,MISMATCH,numeric
205,Llama 3.1 8B Instruct,GR_GPS_001,net_shift_us_day,38.506242,-38.4,-38.4,MISMATCH,numeric
206,Llama 3.1 8B Instruct,GR_GPS_001,grav_shift_us_day,45.719299,-38.4,-38.4,MISMATCH,numeric
206,Llama 3.1 8B Instruct,GR_GPS_001,velocity_shift_us_day,7.213057,45.9,45.9,MISMATCH,numeric
206,Llama 3.1 8B Instruct,GR_GPS_001,net_shift_us_day,38.506242,7.5,7.5,MISMATCH,numeric
207,Ministral 3 8B,GR_GPS_001,grav_shift_us_day,45.719299,11.3,11.3,MISMATCH,numeric
207,Ministral 3 8B,GR_GPS_001,velocity_shift_us_day,7.213057,-72.2,-72.2,MISMATCH,numeric
207,Ministral 3 8B,GR_GPS_001,net_shift_us_day,38.506242,-60.9,-60.9,MISMATCH,numeric
208,Ministral 3 8B,GR_GPS_001,grav_shift_us_day,45.719299,4.46,4.46,MISMATCH,numeric
208,Ministral 3 8B,GR_GPS_001,velocity_shift_us_day,7.213057,-6.91,-6.91,MISMATCH,numeric
208,Ministral 3 8B,GR_GPS_001,net_shift_us_day,38.506242,-2.45,-2.45,MISMATCH,numeric
209,Ministral 3 8B,GR_GPS_001,grav_shift_us_day,45.719299,44.5,44.5,MISMATCH,numeric
209,Ministral 3 8B,GR_GPS_001,velocity_shift_us_day,7.213057,-71.6,-71.6,MISMATCH,numeric
209,Ministral 3 8B,GR_GPS_001,net_shift_us_day,38.506242,-27.1,-27.1,MISMATCH,numeric
210,Mistral NeMo 12B,GR_GPS_001,grav_shift_us_day,45.719299,-4.47 \text{ ns},-4.47,MISMATCH,numeric
210,Mistral NeMo 12B,GR_GPS_001,velocity_shift_us_day,7.213057,-12.16 \text{ ns},-12.16,MISMATCH,numeric
210,Mistral NeMo 12B,GR_GPS_001,net_shift_us_day,38.506242,-16.63 \text{ ns},-16.63,MISMATCH,numeric
211,Mistral NeMo 12B,GR_GPS_001,grav_shift_us_day,45.719299,-3.87,-3.87,MISMATCH,numeric
211,Mistral NeMo 12B,GR_GPS_001,velocity_shift_us_day,7.213057,-1.54,-1.54,MISMATCH,numeric
211,Mistral NeMo 12B,GR_GPS_001,net_shift_us_day,38.506242,-2.33,-2.33,MISMATCH,numeric
212,Mistral NeMo 12B,GR_GPS_001,grav_shift_us_day,45.719299,-1.56\ \mu\text{s/day},-1.56,MISMATCH,numeric
212,Mistral NeMo 12B,GR_GPS_001,velocity_shift_us_day,7.213057,1.56\ \mu\text{s/day},1.56,MISMATCH,numeric
212,Mistral NeMo 12B,GR_GPS_001,net_shift_us_day,38.506242,0\ \mu\text{s/day},0.0,MISMATCH,numeric
213,Mistral Small 3.2 24B Instruct,GR_GPS_001,grav_shift_us_day,45.719299,144,144.0,MISMATCH,numeric
213,Mistral Small 3.2 24B Instruct,GR_GPS_001,velocity_shift_us_day,7.213057,140.5,140.5,MISMATCH,numeric
213,Mistral Small 3.2 24B Instruct,GR_GPS_001,net_shift_us_day,38.506242,3.5,3.5,MISMATCH,numeric
214,NVIDIA Nemotron 3 Nano 30B-A3B,GR_GPS_001,grav_shift_us_day,45.719299,45.73,45.73,MATCH,numeric
214,NVIDIA Nemotron 3 Nano 30B-A3B,GR_GPS_001,velocity_shift_us_day,7.213057,-7.21,-7.21,MISMATCH,numeric
214,NVIDIA Nemotron 3 Nano 30B-A3B,GR_GPS_001,net_shift_us_day,38.506242,38.52,38.52,MATCH,numeric
217,Gemma 3 12B IT,GR_ISCO_001,r_isco_km,88.620232,17.134,17.134,MISMATCH,numeric
217,Gemma 3 12B IT,GR_ISCO_001,f_orbital_hz,219.802347,243.4,243.4,MISMATCH,numeric
217,Gemma 3 12B IT,GR_ISCO_001,f_gw_hz,439.604695,486.8,486.8,MISMATCH,numeric
218,Gemma 3 12B IT,GR_ISCO_001,r_isco_km,88.620232,0.0885,0.0885,MISMATCH,numeric
218,Gemma 3 12B IT,GR_ISCO_001,f_orbital_hz,219.802347,24.6,24.6,MISMATCH,numeric
218,Gemma 3 12B IT,GR_ISCO_001,f_gw_hz,439.604695,49.2,49.2,MISMATCH,numeric
219,Gemma 3 12B IT,GR_ISCO_001,r_isco_km,88.620232,0.0885,0.0885,MISMATCH,numeric
219,Gemma 3 12B IT,GR_ISCO_001,f_orbital_hz,219.802347,379.4,379.4,MISMATCH,numeric
219,Gemma 3 12B IT,GR_ISCO_001,f_gw_hz,439.604695,758.8,758.8,MISMATCH,numeric
220,Gemma 3 27B IT,GR_ISCO_001,r_isco_km,88.620232,88.62,88.62,MATCH,numeric
220,Gemma 3 27B IT,GR_ISCO_001,f_orbital_hz,219.802347,215.6,215.6,MISMATCH,numeric
220,Gemma 3 27B IT,GR_ISCO_001,f_gw_hz,439.604695,431.2,431.2,MISMATCH,numeric
221,Gemma 4 31B IT,GR_ISCO_001,r_isco_km,88.620232,88.62,88.62,MATCH,numeric
221,Gemma 4 31B IT,GR_ISCO_001,f_orbital_hz,219.802347,219.7,219.7,MATCH,numeric
221,Gemma 4 31B IT,GR_ISCO_001,f_gw_hz,439.604695,439.4,439.4,MATCH,numeric
222,Granite 4.1 8B,GR_ISCO_001,r_isco_km,88.620232,177.2,177.2,MISMATCH,numeric
222,Granite 4.1 8B,GR_ISCO_001,f_orbital_hz,219.802347,1240,1240.0,MISMATCH,numeric
222,Granite 4.1 8B,GR_ISCO_001,f_gw_hz,439.604695,2480,2480.0,MISMATCH,numeric
223,Granite 4.1 8B,GR_ISCO_001,r_isco_km,88.620232,177.2,177.2,MISMATCH,numeric
223,Granite 4.1 8B,GR_ISCO_001,f_orbital_hz,219.802347,928,928.0,MISMATCH,numeric
223,Granite 4.1 8B,GR_ISCO_001,f_gw_hz,439.604695,1856,1856.0,MISMATCH,numeric
224,Granite 4.1 8B,GR_ISCO_001,r_isco_km,88.620232,177.2,177.2,MISMATCH,numeric
224,Granite 4.1 8B,GR_ISCO_001,f_orbital_hz,219.802347,928,928.0,MISMATCH,numeric
224,Granite 4.1 8B,GR_ISCO_001,f_gw_hz,439.604695,1856,1856.0,MISMATCH,numeric
225,Llama 3.1 8B Instruct,GR_ISCO_001,r_isco_km,88.620232,90,90.0,MISMATCH,numeric
225,Llama 3.1 8B Instruct,GR_ISCO_001,f_orbital_hz,219.802347,2.17 \times 10^{-4},0.00021700000000000002,MISMATCH,numeric
225,Llama 3.1 8B Instruct,GR_ISCO_001,f_gw_hz,439.604695,4.34 \times 10^{-4},0.00043400000000000003,MISMATCH,numeric
227,Llama 3.1 8B Instruct,GR_ISCO_001,r_isco_km,88.620232,89.65,89.65,MISMATCH,numeric
227,Llama 3.1 8B Instruct,GR_ISCO_001,f_orbital_hz,219.802347,22.1,22.1,MISMATCH,numeric
227,Llama 3.1 8B Instruct,GR_ISCO_001,f_gw_hz,439.604695,44.2,44.2,MISMATCH,numeric
228,Ministral 3 8B,GR_ISCO_001,r_isco_km,88.620232,88.62,88.62,MATCH,numeric
228,Ministral 3 8B,GR_ISCO_001,f_orbital_hz,219.802347,214.6,214.6,MISMATCH,numeric
228,Ministral 3 8B,GR_ISCO_001,f_gw_hz,439.604695,429.2,429.2,MISMATCH,numeric
229,Ministral 3 8B,GR_ISCO_001,r_isco_km,88.620232,8.826,8.826,MISMATCH,numeric
229,Ministral 3 8B,GR_ISCO_001,f_orbital_hz,219.802347,3.29 \times 10^5,329000.0,MISMATCH,numeric
229,Ministral 3 8B,GR_ISCO_001,f_gw_hz,439.604695,6.58 \times 10^5,658000.0,MISMATCH,numeric
230,Ministral 3 8B,GR_ISCO_001,r_isco_km,88.620232,"2.956\times10^{1},",29.56,MISMATCH,numeric
230,Ministral 3 8B,GR_ISCO_001,f_orbital_hz,219.802347,"2.152\times10^{3},",2152.0,MISMATCH,numeric
230,Ministral 3 8B,GR_ISCO_001,f_gw_hz,439.604695,4.304\times10^{3}.,4304.0,MISMATCH,numeric
231,Mistral NeMo 12B,GR_ISCO_001,r_isco_km,88.620232,177 \text{ km},177.0,MISMATCH,numeric
231,Mistral NeMo 12B,GR_ISCO_001,f_orbital_hz,219.802347,16.2 \text{ Hz},16.2,MISMATCH,numeric
231,Mistral NeMo 12B,GR_ISCO_001,f_gw_hz,439.604695,32.4 \text{ Hz},32.4,MISMATCH,numeric
232,Mistral NeMo 12B,GR_ISCO_001,r_isco_km,88.620232,175.5 \text{ km},175.5,MISMATCH,numeric
232,Mistral NeMo 12B,GR_ISCO_001,f_orbital_hz,219.802347,202.6 \text{ Hz},202.6,MISMATCH,numeric
232,Mistral NeMo 12B,GR_ISCO_001,f_gw_hz,439.604695,405.2 \text{ Hz},405.2,MISMATCH,numeric
233,Mistral NeMo 12B,GR_ISCO_001,r_isco_km,88.620232,175.5 \text{ km},175.5,MISMATCH,numeric
233,Mistral NeMo 12B,GR_ISCO_001,f_orbital_hz,219.802347,20.08 \text{ Hz},20.08,MISMATCH,numeric
233,Mistral NeMo 12B,GR_ISCO_001,f_gw_hz,439.604695,40.16 \text{ Hz},40.16,MISMATCH,numeric
234,Mistral Small 3.2 24B Instruct,GR_ISCO_001,r_isco_km,88.620232,89.1,89.1,MATCH,numeric
234,Mistral Small 3.2 24B Instruct,GR_ISCO_001,f_orbital_hz,219.802347,1.823 \times 10^8,182300000.0,MISMATCH,numeric
234,Mistral Small 3.2 24B Instruct,GR_ISCO_001,f_gw_hz,439.604695,3.646 \times 10^8,364600000.0,MISMATCH,numeric
235,NVIDIA Nemotron 3 Nano 30B-A3B,GR_ISCO_001,r_isco_km,88.620232,88.6,88.6,MATCH,numeric
235,NVIDIA Nemotron 3 Nano 30B-A3B,GR_ISCO_001,f_orbital_hz,219.802347,219.9,219.9,MATCH,numeric
235,NVIDIA Nemotron 3 Nano 30B-A3B,GR_ISCO_001,f_gw_hz,439.604695,439.8,439.8,MATCH,numeric
238,Gemma 3 12B IT,GR_PERI_001,advance_arcsec_orbit,0.103516,3.408 \times 10^{-6},3.408e-06,MISMATCH,numeric
238,Gemma 3 12B IT,GR_PERI_001,advance_arcsec_century,42.980208,1.419 \times 10^{-3},0.0014190000000000001,MISMATCH,numeric
238,Gemma 3 12B IT,GR_PERI_001,orbits_per_century,415.203083,416,416.0,MATCH,numeric
239,Gemma 3 12B IT,GR_PERI_001,advance_arcsec_orbit,0.103516,0.0173,0.0173,MISMATCH,numeric
239,Gemma 3 12B IT,GR_PERI_001,advance_arcsec_century,42.980208,545.5,545.5,MISMATCH,numeric
239,Gemma 3 12B IT,GR_PERI_001,orbits_per_century,415.203083,31557.5,31557.5,MISMATCH,numeric
240,Gemma 3 12B IT,GR_PERI_001,advance_arcsec_orbit,0.103516,0.1077,0.1077,MISMATCH,numeric
240,Gemma 3 12B IT,GR_PERI_001,advance_arcsec_century,42.980208,2.59,2.59,MISMATCH,numeric
240,Gemma 3 12B IT,GR_PERI_001,orbits_per_century,415.203083,24.06,24.06,MISMATCH,numeric
241,Gemma 3 27B IT,GR_PERI_001,advance_arcsec_orbit,0.103516,0.01093,0.01093,MISMATCH,numeric
241,Gemma 3 27B IT,GR_PERI_001,advance_arcsec_century,42.980208,4.532,4.532,MISMATCH,numeric
241,Gemma 3 27B IT,GR_PERI_001,orbits_per_century,415.203083,415.05,415.05,MATCH,numeric
242,Gemma 4 31B IT,GR_PERI_001,advance_arcsec_orbit,0.103516,0.1035,0.1035,MATCH,numeric
242,Gemma 4 31B IT,GR_PERI_001,advance_arcsec_century,42.980208,42.98,42.98,MATCH,numeric
242,Gemma 4 31B IT,GR_PERI_001,orbits_per_century,415.203083,415.20,415.2,MATCH,numeric
243,Granite 4.1 8B,GR_PERI_001,advance_arcsec_orbit,0.103516,0.104 \ \text{arcseconds},0.104,MATCH,numeric
243,Granite 4.1 8B,GR_PERI_001,advance_arcsec_century,42.980208,43.1 \ \text{arcseconds},43.1,MATCH,numeric
243,Granite 4.1 8B,GR_PERI_001,orbits_per_century,415.203083,415.2,415.2,MATCH,numeric
244,Granite 4.1 8B,GR_PERI_001,advance_arcsec_orbit,0.103516,0.103 \text{ arcseconds per orbit},0.103,MATCH,numeric
244,Granite 4.1 8B,GR_PERI_001,advance_arcsec_century,42.980208,43.0 \text{ arcseconds per century},43.0,MATCH,numeric
244,Granite 4.1 8B,GR_PERI_001,orbits_per_century,415.203083,415.2 \text{ orbits per century},415.2,MATCH,numeric
245,Granite 4.1 8B,GR_PERI_001,advance_arcsec_orbit,0.103516,0.104 \text{ arcseconds (approximately)},0.104,MATCH,numeric
245,Granite 4.1 8B,GR_PERI_001,advance_arcsec_century,42.980208,43.1 \text{ arcseconds (approximately)},43.1,MATCH,numeric
245,Granite 4.1 8B,GR_PERI_001,orbits_per_century,415.203083,415.5 \text{ (approximately)},415.5,MATCH,numeric
246,Llama 3.1 8B Instruct,GR_PERI_001,advance_arcsec_orbit,0.103516,42.98,42.98,MISMATCH,numeric
246,Llama 3.1 8B Instruct,GR_PERI_001,advance_arcsec_century,42.980208,488.3,488.3,MISMATCH,numeric
246,Llama 3.1 8B Instruct,GR_PERI_001,orbits_per_century,415.203083,11.37,11.37,MISMATCH,numeric
247,Llama 3.1 8B Instruct,GR_PERI_001,advance_arcsec_orbit,0.103516,32.02,32.02,MISMATCH,numeric
247,Llama 3.1 8B Instruct,GR_PERI_001,advance_arcsec_century,42.980208,7.72,7.72,MISMATCH,numeric
247,Llama 3.1 8B Instruct,GR_PERI_001,orbits_per_century,415.203083,0.241,0.241,MISMATCH,numeric
248,Llama 3.1 8B Instruct,GR_PERI_001,advance_arcsec_orbit,0.103516,6.37'',,REVIEW,parse-fail:SyntaxError
248,Llama 3.1 8B Instruct,GR_PERI_001,advance_arcsec_century,42.980208,0.0153'',,REVIEW,parse-fail:SyntaxError
248,Llama 3.1 8B Instruct,GR_PERI_001,orbits_per_century,415.203083,415.17,415.17,MATCH,numeric
249,Ministral 3 8B,GR_PERI_001,advance_arcsec_orbit,0.103516,0.1047,0.1047,MISMATCH,numeric
249,Ministral 3 8B,GR_PERI_001,advance_arcsec_century,42.980208,43.5,43.5,MISMATCH,numeric
249,Ministral 3 8B,GR_PERI_001,orbits_per_century,415.203083,415.2,415.2,MATCH,numeric
250,Ministral 3 8B,GR_PERI_001,advance_arcsec_orbit,0.103516,0.1037,0.1037,MATCH,numeric
250,Ministral 3 8B,GR_PERI_001,advance_arcsec_century,42.980208,43.1,43.1,MATCH,numeric
250,Ministral 3 8B,GR_PERI_001,orbits_per_century,415.203083,415.2,415.2,MATCH,numeric
251,Ministral 3 8B,GR_PERI_001,advance_arcsec_orbit,0.103516,0.1033,0.1033,MATCH,numeric
251,Ministral 3 8B,GR_PERI_001,advance_arcsec_century,42.980208,42.8,42.8,MATCH,numeric
251,Ministral 3 8B,GR_PERI_001,orbits_per_century,415.203083,413.7,413.7,MATCH,numeric
252,Mistral NeMo 12B,GR_PERI_001,advance_arcsec_orbit,0.103516,42.98 \text{ arcsec/orbit},42.98,MISMATCH,numeric
252,Mistral NeMo 12B,GR_PERI_001,advance_arcsec_century,42.980208,17656.6 \text{ arcsec/century},17656.6,MISMATCH,numeric
