run_id,model_name,block_status,field_index,field_name,raw_value,value_num,value_status
213,Mistral Small 3.2 24B Instruct,OK,2,net_shift_us_day,3.5,3.5,NUMERIC
214,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,grav_shift_us_day,45.73,45.73,NUMERIC
214,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,velocity_shift_us_day,-7.21,-7.21,NUMERIC
214,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,net_shift_us_day,38.52,38.52,NUMERIC
217,Gemma 3 12B IT,OK,0,r_isco_km,17.134,17.134,NUMERIC
217,Gemma 3 12B IT,OK,1,f_orbital_hz,243.4,243.4,NUMERIC
217,Gemma 3 12B IT,OK,2,f_gw_hz,486.8,486.8,NUMERIC
218,Gemma 3 12B IT,OK,0,r_isco_km,0.0885,0.0885,NUMERIC
218,Gemma 3 12B IT,OK,1,f_orbital_hz,24.6,24.6,NUMERIC
218,Gemma 3 12B IT,OK,2,f_gw_hz,49.2,49.2,NUMERIC
219,Gemma 3 12B IT,OK,0,r_isco_km,0.0885,0.0885,NUMERIC
219,Gemma 3 12B IT,OK,1,f_orbital_hz,379.4,379.4,NUMERIC
219,Gemma 3 12B IT,OK,2,f_gw_hz,758.8,758.8,NUMERIC
220,Gemma 3 27B IT,OK,0,r_isco_km,88.62,88.62,NUMERIC
220,Gemma 3 27B IT,OK,1,f_orbital_hz,215.6,215.6,NUMERIC
220,Gemma 3 27B IT,OK,2,f_gw_hz,431.2,431.2,NUMERIC
221,Gemma 4 31B IT,OK,0,r_isco_km,88.62,88.62,NUMERIC
221,Gemma 4 31B IT,OK,1,f_orbital_hz,219.7,219.7,NUMERIC
221,Gemma 4 31B IT,OK,2,f_gw_hz,439.4,439.4,NUMERIC
222,Granite 4.1 8B,OK,0,r_isco_km,177.2,177.2,NUMERIC
222,Granite 4.1 8B,OK,1,f_orbital_hz,1240,1240.0,NUMERIC
222,Granite 4.1 8B,OK,2,f_gw_hz,2480,2480.0,NUMERIC
223,Granite 4.1 8B,OK,0,r_isco_km,177.2,177.2,NUMERIC
223,Granite 4.1 8B,OK,1,f_orbital_hz,928,928.0,NUMERIC
223,Granite 4.1 8B,OK,2,f_gw_hz,1856,1856.0,NUMERIC
224,Granite 4.1 8B,OK,0,r_isco_km,177.2,177.2,NUMERIC
224,Granite 4.1 8B,OK,1,f_orbital_hz,928,928.0,NUMERIC
224,Granite 4.1 8B,OK,2,f_gw_hz,1856,1856.0,NUMERIC
225,Llama 3.1 8B Instruct,OK,0,r_isco_km,90,90.0,NUMERIC
225,Llama 3.1 8B Instruct,OK,1,f_orbital_hz,2.17 \times 10^{-4},0.00021700000000000002,NUMERIC
225,Llama 3.1 8B Instruct,OK,2,f_gw_hz,4.34 \times 10^{-4},0.00043400000000000003,NUMERIC
227,Llama 3.1 8B Instruct,OK,0,r_isco_km,89.65,89.65,NUMERIC
227,Llama 3.1 8B Instruct,OK,1,f_orbital_hz,22.1,22.1,NUMERIC
227,Llama 3.1 8B Instruct,OK,2,f_gw_hz,44.2,44.2,NUMERIC
228,Ministral 3 8B,OK,0,r_isco_km,88.62,88.62,NUMERIC
228,Ministral 3 8B,OK,1,f_orbital_hz,214.6,214.6,NUMERIC
228,Ministral 3 8B,OK,2,f_gw_hz,429.2,429.2,NUMERIC
229,Ministral 3 8B,OK,0,r_isco_km,8.826,8.826,NUMERIC
229,Ministral 3 8B,OK,1,f_orbital_hz,3.29 \times 10^5,329000.0,NUMERIC
229,Ministral 3 8B,OK,2,f_gw_hz,6.58 \times 10^5,658000.0,NUMERIC
230,Ministral 3 8B,OK,0,r_isco_km,"2.956\times10^{1},",29.56,NUMERIC
230,Ministral 3 8B,OK,1,f_orbital_hz,"2.152\times10^{3},",2152.0,NUMERIC
230,Ministral 3 8B,OK,2,f_gw_hz,4.304\times10^{3}.,4304.0,NUMERIC
231,Mistral NeMo 12B,OK,0,r_isco_km,177 \text{ km},177.0,NUMERIC
231,Mistral NeMo 12B,OK,1,f_orbital_hz,16.2 \text{ Hz},16.2,NUMERIC
231,Mistral NeMo 12B,OK,2,f_gw_hz,32.4 \text{ Hz},32.4,NUMERIC
232,Mistral NeMo 12B,OK,0,r_isco_km,175.5 \text{ km},175.5,NUMERIC
232,Mistral NeMo 12B,OK,1,f_orbital_hz,202.6 \text{ Hz},202.6,NUMERIC
232,Mistral NeMo 12B,OK,2,f_gw_hz,405.2 \text{ Hz},405.2,NUMERIC
233,Mistral NeMo 12B,OK,0,r_isco_km,175.5 \text{ km},175.5,NUMERIC
233,Mistral NeMo 12B,OK,1,f_orbital_hz,20.08 \text{ Hz},20.08,NUMERIC
233,Mistral NeMo 12B,OK,2,f_gw_hz,40.16 \text{ Hz},40.16,NUMERIC
234,Mistral Small 3.2 24B Instruct,OK,0,r_isco_km,89.1,89.1,NUMERIC
234,Mistral Small 3.2 24B Instruct,OK,1,f_orbital_hz,1.823 \times 10^8,182300000.0,NUMERIC
234,Mistral Small 3.2 24B Instruct,OK,2,f_gw_hz,3.646 \times 10^8,364600000.0,NUMERIC
235,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,r_isco_km,88.6,88.6,NUMERIC
235,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,f_orbital_hz,219.9,219.9,NUMERIC
235,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,f_gw_hz,439.8,439.8,NUMERIC
238,Gemma 3 12B IT,OK,0,advance_arcsec_orbit,3.408 \times 10^{-6},3.408e-06,NUMERIC
238,Gemma 3 12B IT,OK,1,advance_arcsec_century,1.419 \times 10^{-3},0.0014190000000000001,NUMERIC
238,Gemma 3 12B IT,OK,2,orbits_per_century,416,416.0,NUMERIC
239,Gemma 3 12B IT,OK,0,advance_arcsec_orbit,0.0173,0.0173,NUMERIC
239,Gemma 3 12B IT,OK,1,advance_arcsec_century,545.5,545.5,NUMERIC
239,Gemma 3 12B IT,OK,2,orbits_per_century,31557.5,31557.5,NUMERIC
240,Gemma 3 12B IT,OK,0,advance_arcsec_orbit,0.1077,0.1077,NUMERIC
240,Gemma 3 12B IT,OK,1,advance_arcsec_century,2.59,2.59,NUMERIC
240,Gemma 3 12B IT,OK,2,orbits_per_century,24.06,24.06,NUMERIC
241,Gemma 3 27B IT,OK,0,advance_arcsec_orbit,0.01093,0.01093,NUMERIC
241,Gemma 3 27B IT,OK,1,advance_arcsec_century,4.532,4.532,NUMERIC
241,Gemma 3 27B IT,OK,2,orbits_per_century,415.05,415.05,NUMERIC
242,Gemma 4 31B IT,OK,0,advance_arcsec_orbit,0.1035,0.1035,NUMERIC
242,Gemma 4 31B IT,OK,1,advance_arcsec_century,42.98,42.98,NUMERIC
242,Gemma 4 31B IT,OK,2,orbits_per_century,415.20,415.2,NUMERIC
243,Granite 4.1 8B,OK,0,advance_arcsec_orbit,0.104 \ \text{arcseconds},0.104,NUMERIC
243,Granite 4.1 8B,OK,1,advance_arcsec_century,43.1 \ \text{arcseconds},43.1,NUMERIC
243,Granite 4.1 8B,OK,2,orbits_per_century,415.2,415.2,NUMERIC
244,Granite 4.1 8B,OK,0,advance_arcsec_orbit,0.103 \text{ arcseconds per orbit},0.103,NUMERIC
244,Granite 4.1 8B,OK,1,advance_arcsec_century,43.0 \text{ arcseconds per century},43.0,NUMERIC
244,Granite 4.1 8B,OK,2,orbits_per_century,415.2 \text{ orbits per century},415.2,NUMERIC
245,Granite 4.1 8B,OK,0,advance_arcsec_orbit,0.104 \text{ arcseconds (approximately)},0.104,NUMERIC
245,Granite 4.1 8B,OK,1,advance_arcsec_century,43.1 \text{ arcseconds (approximately)},43.1,NUMERIC
245,Granite 4.1 8B,OK,2,orbits_per_century,415.5 \text{ (approximately)},415.5,NUMERIC
246,Llama 3.1 8B Instruct,OK,0,advance_arcsec_orbit,42.98,42.98,NUMERIC
246,Llama 3.1 8B Instruct,OK,1,advance_arcsec_century,488.3,488.3,NUMERIC
246,Llama 3.1 8B Instruct,OK,2,orbits_per_century,11.37,11.37,NUMERIC
247,Llama 3.1 8B Instruct,OK,0,advance_arcsec_orbit,32.02,32.02,NUMERIC
247,Llama 3.1 8B Instruct,OK,1,advance_arcsec_century,7.72,7.72,NUMERIC
247,Llama 3.1 8B Instruct,OK,2,orbits_per_century,0.241,0.241,NUMERIC
248,Llama 3.1 8B Instruct,OK,0,advance_arcsec_orbit,6.37'',,UNSUPPORTED
248,Llama 3.1 8B Instruct,OK,1,advance_arcsec_century,0.0153'',,UNSUPPORTED
248,Llama 3.1 8B Instruct,OK,2,orbits_per_century,415.17,415.17,NUMERIC
249,Ministral 3 8B,OK,0,advance_arcsec_orbit,0.1047,0.1047,NUMERIC
249,Ministral 3 8B,OK,1,advance_arcsec_century,43.5,43.5,NUMERIC
249,Ministral 3 8B,OK,2,orbits_per_century,415.2,415.2,NUMERIC
250,Ministral 3 8B,OK,0,advance_arcsec_orbit,0.1037,0.1037,NUMERIC
250,Ministral 3 8B,OK,1,advance_arcsec_century,43.1,43.1,NUMERIC
250,Ministral 3 8B,OK,2,orbits_per_century,415.2,415.2,NUMERIC
251,Ministral 3 8B,OK,0,advance_arcsec_orbit,0.1033,0.1033,NUMERIC
251,Ministral 3 8B,OK,1,advance_arcsec_century,42.8,42.8,NUMERIC
251,Ministral 3 8B,OK,2,orbits_per_century,413.7,413.7,NUMERIC
252,Mistral NeMo 12B,OK,0,advance_arcsec_orbit,42.98 \text{ arcsec/orbit},42.98,NUMERIC
252,Mistral NeMo 12B,OK,1,advance_arcsec_century,17656.6 \text{ arcsec/century},17656.6,NUMERIC
252,Mistral NeMo 12B,OK,2,orbits_per_century,415.7 \text{ orbits/century},415.7,NUMERIC
253,Mistral NeMo 12B,OK,0,advance_arcsec_orbit,0.000257'',,UNSUPPORTED
253,Mistral NeMo 12B,OK,1,advance_arcsec_century,0.0292'',,UNSUPPORTED
253,Mistral NeMo 12B,OK,2,orbits_per_century,113.7,113.7,NUMERIC
254,Mistral NeMo 12B,OK,0,advance_arcsec_orbit,42.98 \text{ arcsec},42.98,NUMERIC
254,Mistral NeMo 12B,OK,1,advance_arcsec_century,17906.7 \text{ arcsec},17906.7,NUMERIC
254,Mistral NeMo 12B,OK,2,orbits_per_century,415.4,415.4,NUMERIC
255,Mistral Small 3.2 24B Instruct,OK,0,advance_arcsec_orbit,303.6 \times 10^3,303600.0,NUMERIC
255,Mistral Small 3.2 24B Instruct,OK,1,advance_arcsec_century,43,43.0,NUMERIC
255,Mistral Small 3.2 24B Instruct,OK,2,orbits_per_century,415.2,415.2,NUMERIC
259,DeepSeek Reasoner,OK,0,pbc_real_semiaxis,2,2.0,NUMERIC
259,DeepSeek Reasoner,OK,1,pbc_imag_semiaxis,\frac{4}{5},,UNSUPPORTED
259,DeepSeek Reasoner,OK,2,beta_GBZ,\sqrt{\frac{7}{3}},,UNSUPPORTED
259,DeepSeek Reasoner,OK,3,obc_E_max,\frac{2\sqrt{21}}{5},,UNSUPPORTED
260,Gemini 2.5 Pro,OK,0,pbc_real_semiaxis,2.0,2.0,NUMERIC
260,Gemini 2.5 Pro,OK,1,pbc_imag_semiaxis,0.8,0.8,NUMERIC
260,Gemini 2.5 Pro,OK,2,beta_GBZ,\sqrt{7/3},,UNSUPPORTED
260,Gemini 2.5 Pro,OK,3,obc_E_max,2\sqrt{0.84},,UNSUPPORTED
261,Gemma 3 12B IT,OK,0,pbc_real_semiaxis,t_R + t_L = 2,2.0,NUMERIC
261,Gemma 3 12B IT,OK,1,pbc_imag_semiaxis,t_R - t_L = 0.2,0.2,NUMERIC
261,Gemma 3 12B IT,OK,2,beta_GBZ,\sqrt{\frac{t_R}{t_L}} = \sqrt{\frac{1.4}{0.6}} = \sqrt{\frac{7}{3}} \approx 1.5275,1.5275,NUMERIC
261,Gemma 3 12B IT,OK,3,obc_E_max,2\sqrt{t_R \cdot t_L} = 2\sqrt{1.4 \cdot 0.6} = 2\sqrt{0.84} \approx 1.833,1.833,NUMERIC
262,Gemma 3 12B IT,OK,0,pbc_real_semiaxis,t_R + t_L = 1.4 + 0.6 = 2,2.0,NUMERIC
262,Gemma 3 12B IT,OK,1,pbc_imag_semiaxis,t_R - t_L = 1.4 - 0.6 = 0.8,0.8,NUMERIC
262,Gemma 3 12B IT,OK,2,beta_GBZ,\sqrt{\frac{t_R}{t_L}} = \sqrt{\frac{1.4}{0.6}} = \sqrt{\frac{7}{3}} \approx 1.5275,1.5275,NUMERIC
262,Gemma 3 12B IT,OK,3,obc_E_max,2\sqrt{t_R t_L} = 2\sqrt{1.4 \times 0.6} = 2\sqrt{0.84} \approx 2 \times 0.9165 = 1.833,1.833,NUMERIC
263,Llama 3.3 70B Instruct,OK,0,pbc_real_semiaxis,2,2.0,NUMERIC
263,Llama 3.3 70B Instruct,OK,1,pbc_imag_semiaxis,0.8,0.8,NUMERIC
263,Llama 3.3 70B Instruct,OK,2,beta_GBZ,\sqrt{\frac{3}{7}},,UNSUPPORTED
263,Llama 3.3 70B Instruct,OK,3,obc_E_max,2 \sqrt{0.84},,UNSUPPORTED
264,Mistral Medium 3.5,OK,0,pbc_real_semiaxis,t_R + t_L,,UNSUPPORTED
264,Mistral Medium 3.5,OK,1,pbc_imag_semiaxis,t_R - t_L,,UNSUPPORTED
264,Mistral Medium 3.5,OK,2,beta_GBZ,\sqrt{\frac{t_R}{t_L}},,UNSUPPORTED
264,Mistral Medium 3.5,OK,3,obc_E_max,2 \sqrt{t_R t_L},,UNSUPPORTED
265,Mistral NeMo 12B,OK,0,pbc_real_semiaxis,2.0,2.0,NUMERIC
265,Mistral NeMo 12B,OK,1,pbc_imag_semiaxis,0.8,0.8,NUMERIC
265,Mistral NeMo 12B,OK,2,beta_GBZ,0.745,0.745,NUMERIC
265,Mistral NeMo 12B,OK,3,obc_E_max,1.633,1.633,NUMERIC
266,Mistral NeMo 12B,OK,0,pbc_real_semiaxis,2.0,2.0,NUMERIC
266,Mistral NeMo 12B,OK,1,pbc_imag_semiaxis,0.8,0.8,NUMERIC
266,Mistral NeMo 12B,OK,2,beta_GBZ,1.26,1.26,NUMERIC
266,Mistral NeMo 12B,OK,3,obc_E_max,1.6,1.6,NUMERIC
267,DeepSeek Reasoner,OK,0,sqrt_g2_minus_D2_a,\frac{\sqrt{7}}{10},,UNSUPPORTED
267,DeepSeek Reasoner,OK,1,beta_GBZ_a,\sqrt{\frac{10-\sqrt{7}}{10+\sqrt{7}}},,UNSUPPORTED
267,DeepSeek Reasoner,OK,2,beta_GBZ_b,1,1.0,NUMERIC
267,DeepSeek Reasoner,OK,3,skin_threshold,0.3,0.3,NUMERIC
268,Gemini 2.5 Pro,OK,0,sqrt_g2_minus_D2_a,\sqrt{0.07},,UNSUPPORTED
268,Gemini 2.5 Pro,OK,1,beta_GBZ_a,\frac{1+\sqrt{0.07}}{\sqrt{0.93}},,UNSUPPORTED
268,Gemini 2.5 Pro,OK,2,beta_GBZ_b,1.0,1.0,NUMERIC
268,Gemini 2.5 Pro,OK,3,skin_threshold,0.3,0.3,NUMERIC
269,Gemini 2.5 Pro,OK,0,sqrt_g2_minus_D2_a,0.26457513,0.26457513,NUMERIC
269,Gemini 2.5 Pro,OK,1,beta_GBZ_a,1.3113123,1.3113123,NUMERIC
269,Gemini 2.5 Pro,OK,2,beta_GBZ_b,1.0,1.0,NUMERIC
269,Gemini 2.5 Pro,OK,3,skin_threshold,0.3,0.3,NUMERIC
270,Llama 3.3 70B Instruct,OK,0,sqrt_g2_minus_D2_a,\sqrt{0.4^2-0.3^2} = \sqrt{0.16-0.09} = \sqrt{0.07},,UNSUPPORTED
270,Llama 3.3 70B Instruct,OK,1,beta_GBZ_a,\frac{1 - \sqrt{0.07}}{1 + \sqrt{0.07}},,UNSUPPORTED
270,Llama 3.3 70B Instruct,OK,2,beta_GBZ_b,\frac{1 - \sqrt{0.2^2-0.3^2}}{1 + \sqrt{0.2^2-0.3^2}} = \mathrm{INVALID},,UNSUPPORTED
270,Llama 3.3 70B Instruct,OK,3,skin_threshold,\Delta = 0.3,0.3,NUMERIC
271,Llama 3.3 70B Instruct,OK,0,sqrt_g2_minus_D2_a,0.265,0.265,NUMERIC
271,Llama 3.3 70B Instruct,OK,1,beta_GBZ_a,1.072,1.072,NUMERIC
271,Llama 3.3 70B Instruct,OK,2,beta_GBZ_b,1.072,1.072,NUMERIC
271,Llama 3.3 70B Instruct,OK,3,skin_threshold,0.3,0.3,NUMERIC
272,Llama 3.3 70B Instruct,OK,0,sqrt_g2_minus_D2_a,\sqrt{0.07},,UNSUPPORTED
272,Llama 3.3 70B Instruct,OK,1,beta_GBZ_a,\frac{1 + \sqrt{0.07}}{1},,UNSUPPORTED
272,Llama 3.3 70B Instruct,OK,2,beta_GBZ_b,\mathrm{INVALID},,UNSUPPORTED
272,Llama 3.3 70B Instruct,OK,3,skin_threshold,0.3,0.3,NUMERIC
274,Mistral Medium 3.5,OK,0,sqrt_g2_minus_D2_a,\sqrt{0.07},,UNSUPPORTED
274,Mistral Medium 3.5,OK,1,beta_GBZ_a,\sqrt{\frac{(1 + 0.4)^2 + 0.3^2}{(1 - 0.4)^2 + 0.3^2}},,UNSUPPORTED
274,Mistral Medium 3.5,OK,2,beta_GBZ_b,\sqrt{\frac{(1 + 0.2)^2 + 0.3^2}{(1 - 0.2)^2 + 0.3^2}},,UNSUPPORTED
274,Mistral Medium 3.5,OK,3,skin_threshold,0.3,0.3,NUMERIC
275,Mistral Medium 3.5,OK,0,sqrt_g2_minus_D2_a,\sqrt{0.07},,UNSUPPORTED
275,Mistral Medium 3.5,OK,1,beta_GBZ_a,\sqrt{\frac{1 + \sqrt{0.07}}{1 - \sqrt{0.07}}},,UNSUPPORTED
275,Mistral Medium 3.5,OK,2,beta_GBZ_b,1,1.0,NUMERIC
275,Mistral Medium 3.5,OK,3,skin_threshold,0.3,0.3,NUMERIC
276,Gemma 3 12B IT,OK,0,pressure_pa,0.4112,0.4112,NUMERIC
276,Gemma 3 12B IT,OK,1,energy_per_area_uJ_m2,1.37,1.37,NUMERIC
276,Gemma 3 12B IT,OK,2,pressure_double_d_pa,0.0257,0.0257,NUMERIC
277,Gemma 3 12B IT,OK,0,pressure_pa,0.41123,0.41123,NUMERIC
277,Gemma 3 12B IT,OK,1,energy_per_area_uJ_m2,137.07,137.07,NUMERIC
277,Gemma 3 12B IT,OK,2,pressure_double_d_pa,0.0257,0.0257,NUMERIC
278,Gemma 3 12B IT,OK,0,pressure_pa,98700,98700.0,NUMERIC
278,Gemma 3 12B IT,OK,1,energy_per_area_uJ_m2,137,137.0,NUMERIC
278,Gemma 3 12B IT,OK,2,pressure_double_d_pa,6170,6170.0,NUMERIC
279,Gemma 3 27B IT,OK,0,pressure_pa,1.29 \times 10^{-5},1.2900000000000002e-05,NUMERIC
279,Gemma 3 27B IT,OK,1,energy_per_area_uJ_m2,43.1,43.1,NUMERIC
279,Gemma 3 27B IT,OK,2,pressure_double_d_pa,8.07 \times 10^{-6},8.07e-06,NUMERIC
280,Gemma 4 31B IT,OK,0,pressure_pa,13.004,13.004,NUMERIC
280,Gemma 4 31B IT,OK,1,energy_per_area_uJ_m2,0.4335,0.4335,NUMERIC
280,Gemma 4 31B IT,OK,2,pressure_double_d_pa,0.8128,0.8128,NUMERIC
281,Granite 4.1 8B,OK,0,pressure_pa,1.30 \times 10^{13},13000000000000.0,NUMERIC
281,Granite 4.1 8B,OK,1,energy_per_area_uJ_m2,4.33 \times 10^{8},433000000.0,NUMERIC
281,Granite 4.1 8B,OK,2,pressure_double_d_pa,8.13 \times 10^{11},813000000000.0001,NUMERIC
282,Granite 4.1 8B,OK,0,pressure_pa,1.299 \times 10^{-11}\ \text{Pa},1.2989999999999999e-11,NUMERIC
282,Granite 4.1 8B,OK,1,energy_per_area_uJ_m2,4.33 \times 10^{-13}\ \mu\text{J/m}^{2},,UNSUPPORTED
282,Granite 4.1 8B,OK,2,pressure_double_d_pa,8.12 \times 10^{-13}\ \text{Pa},8.12e-13,NUMERIC
283,Granite 4.1 8B,OK,0,pressure_pa,1.38,1.38,NUMERIC
283,Granite 4.1 8B,OK,1,energy_per_area_uJ_m2,0.046,0.046,NUMERIC
283,Granite 4.1 8B,OK,2,pressure_double_d_pa,0.086,0.086,NUMERIC
284,Llama 3.1 8B Instruct,OK,0,pressure_pa,12951.31,12951.31,NUMERIC
284,Llama 3.1 8B Instruct,OK,1,energy_per_area_uJ_m2,4101.51,4101.51,NUMERIC
284,Llama 3.1 8B Instruct,OK,2,pressure_double_d_pa,810.81,810.81,NUMERIC
285,Llama 3.1 8B Instruct,OK,0,pressure_pa,-1.305 \times 10^{-5},-1.305e-05,NUMERIC
285,Llama 3.1 8B Instruct,OK,1,energy_per_area_uJ_m2,-1.84,-1.84,NUMERIC
285,Llama 3.1 8B Instruct,OK,2,pressure_double_d_pa,-8.18 \times 10^{-6},-8.18e-06,NUMERIC
287,Ministral 3 8B,OK,0,pressure_pa,8.12 \times 10^5,811999.9999999999,NUMERIC
287,Ministral 3 8B,OK,1,energy_per_area_uJ_m2,271,271.0,NUMERIC
287,Ministral 3 8B,OK,2,pressure_double_d_pa,5.08 \times 10^4,50800.0,NUMERIC
288,Ministral 3 8B,OK,0,pressure_pa,13,13.0,NUMERIC
288,Ministral 3 8B,OK,1,energy_per_area_uJ_m2,0.432,0.432,NUMERIC
288,Ministral 3 8B,OK,2,pressure_double_d_pa,0.81,0.81,NUMERIC
289,Ministral 3 8B,OK,0,pressure_pa,1.30 \times 10^5,130000.0,NUMERIC
289,Ministral 3 8B,OK,1,energy_per_area_uJ_m2,433,433.0,NUMERIC
289,Ministral 3 8B,OK,2,pressure_double_d_pa,8.13 \times 10^3,8130.000000000001,NUMERIC
290,Mistral NeMo 12B,OK,0,pressure_pa,1.3 \times 10^{-3} \text{ Pa},0.0013000000000000002,NUMERIC
290,Mistral NeMo 12B,OK,1,energy_per_area_uJ_m2,3.9 \times 10^{-5} \text{ μJ/m}^2,,UNSUPPORTED
290,Mistral NeMo 12B,OK,2,pressure_double_d_pa,1.56 \times 10^{-4} \text{ Pa},0.00015600000000000002,NUMERIC
291,Mistral NeMo 12B,OK,0,pressure_pa,1.3 \times 10^{-3} \text{ Pa},0.0013000000000000002,NUMERIC
291,Mistral NeMo 12B,OK,1,energy_per_area_uJ_m2,6.5 \times 10^{-4} \text{ } \mu\text{J/m}^2,,UNSUPPORTED
291,Mistral NeMo 12B,OK,2,pressure_double_d_pa,1.6 \times 10^{-5} \text{ Pa},1.6000000000000003e-05,NUMERIC
292,Mistral NeMo 12B,OK,0,pressure_pa,-\frac{\pi^2 \hbar c}{240 (100 \times 10^{-9})^4} \approx -6.25 \times 10^{-4} \text{ Pa},-0.000625,NUMERIC
292,Mistral NeMo 12B,OK,1,energy_per_area_uJ_m2,-\frac{\pi^2 \hbar c}{720 (100 \times 10^{-9})^3} \approx -1.56 \times 10^{-7} \text{ J/m}^2,,UNSUPPORTED
292,Mistral NeMo 12B,OK,2,pressure_double_d_pa,16 \times (-6.25 \times 10^{-4} \text{ Pa}) \approx -1.00 \times 10^{-3} \text{ Pa},-0.001,NUMERIC
293,Mistral Small 3.2 24B Instruct,OK,0,pressure_pa,0.41123,0.41123,NUMERIC
293,Mistral Small 3.2 24B Instruct,OK,1,energy_per_area_uJ_m2,137080,137080.0,NUMERIC
293,Mistral Small 3.2 24B Instruct,OK,2,pressure_double_d_pa,0.025699,0.025699,NUMERIC
294,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,pressure_pa,13.0013,13.0013,NUMERIC
294,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,energy_per_area_uJ_m2,0.43338,0.43338,NUMERIC
294,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,pressure_double_d_pa,0.81258,0.81258,NUMERIC
297,Gemma 3 12B IT,OK,0,anomaly_times_1e3,1.16006,1.16006,NUMERIC
297,Gemma 3 12B IT,OK,1,g_factor,2.002320,2.00232,NUMERIC
298,Gemma 3 12B IT,OK,0,anomaly_times_1e3,1.16006,1.16006,NUMERIC
298,Gemma 3 12B IT,OK,1,g_factor,2.002320,2.00232,NUMERIC
299,Gemma 3 12B IT,OK,0,anomaly_times_1e3,1.16006,1.16006,NUMERIC
299,Gemma 3 12B IT,OK,1,g_factor,2.002320,2.00232,NUMERIC
300,Gemma 3 27B IT,OK,0,anomaly_times_1e3,1.161,1.161,NUMERIC
300,Gemma 3 27B IT,OK,1,g_factor,2.002323,2.002323,NUMERIC
301,Gemma 4 31B IT,OK,0,anomaly_times_1e3,1.16141,1.16141,NUMERIC
301,Gemma 4 31B IT,OK,1,g_factor,2.002323,2.002323,NUMERIC
302,Granite 4.1 8B,OK,0,anomaly_times_1e3,1.1614,1.1614,NUMERIC
302,Granite 4.1 8B,OK,1,g_factor,2.002323,2.002323,NUMERIC
303,Granite 4.1 8B,OK,0,anomaly_times_1e3,"1.161410,",1.16141,NUMERIC
303,Granite 4.1 8B,OK,1,g_factor,2.002323.,2.002323,NUMERIC
304,Granite 4.1 8B,OK,0,anomaly_times_1e3,"1.161410,",1.16141,NUMERIC
304,Granite 4.1 8B,OK,1,g_factor,2.002323.,2.002323,NUMERIC
305,Llama 3.1 8B Instruct,OK,0,anomaly_times_1e3,1.1597,1.1597,NUMERIC
305,Llama 3.1 8B Instruct,OK,1,g_factor,2.002319,2.002319,NUMERIC
306,Llama 3.1 8B Instruct,OK,0,anomaly_times_1e3,1.159652,1.159652,NUMERIC
306,Llama 3.1 8B Instruct,OK,1,g_factor,2.002321,2.002321,NUMERIC
307,Llama 3.1 8B Instruct,OK,0,anomaly_times_1e3,1.15965219,1.15965219,NUMERIC
307,Llama 3.1 8B Instruct,OK,1,g_factor,2.002319304,2.002319304,NUMERIC
308,Ministral 3 8B,OK,0,anomaly_times_1e3,1.157,1.157,NUMERIC
308,Ministral 3 8B,OK,1,g_factor,2.002314,2.002314,NUMERIC
309,Ministral 3 8B,OK,0,anomaly_times_1e3,1.170847,1.170847,NUMERIC
309,Ministral 3 8B,OK,1,g_factor,2.002342,2.002342,NUMERIC
310,Ministral 3 8B,OK,0,anomaly_times_1e3,1.1698,1.1698,NUMERIC
310,Ministral 3 8B,OK,1,g_factor,2.002340,2.00234,NUMERIC
311,Mistral NeMo 12B,OK,0,anomaly_times_1e3,1.166,1.166,NUMERIC
311,Mistral NeMo 12B,OK,1,g_factor,2.002320,2.00232,NUMERIC
312,Mistral NeMo 12B,OK,0,anomaly_times_1e3,1956,1956.0,NUMERIC
312,Mistral NeMo 12B,OK,1,g_factor,2.002319,2.002319,NUMERIC
313,Mistral NeMo 12B,OK,0,anomaly_times_1e3,1.159659,1.159659,NUMERIC
313,Mistral NeMo 12B,OK,1,g_factor,2.002322,2.002322,NUMERIC
314,Mistral Small 3.2 24B Instruct,OK,0,anomaly_times_1e3,1.16141,1.16141,NUMERIC
314,Mistral Small 3.2 24B Instruct,OK,1,g_factor,2.002323,2.002323,NUMERIC
315,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,anomaly_times_1e3,1.161410,1.16141,NUMERIC
315,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,g_factor,2.002323,2.002323,NUMERIC
318,Gemma 3 12B IT,OK,0,unruh_temp_K,1.283 \times 10^{10},12830000000.0,NUMERIC
318,Gemma 3 12B IT,OK,1,accel_for_1K_e20,7.786 \times 10^{-11},7.785999999999999e-11,NUMERIC
319,Gemma 3 12B IT,OK,0,unruh_temp_K,0.407,0.407,NUMERIC
319,Gemma 3 12B IT,OK,1,accel_for_1K_e20,2.50,2.5,NUMERIC
320,Gemma 3 12B IT,OK,0,unruh_temp_K,1.283 \times 10^{10},12830000000.0,NUMERIC
