id,benchmark_id,run_id,model_name,scenario_id,field_name,gold_value_raw,gold_value_num,model_value_raw,model_value_num,verdict,tolerance,tolerance_mode,evaluator_note,method_version,created_at
883,scientific_reasoning_32_v1,345,Granite 4.1 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.413,1.413,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
884,scientific_reasoning_32_v1,346,Granite 4.1 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,99,99.0,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
885,scientific_reasoning_32_v1,346,Granite 4.1 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,8.86,8.86,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
886,scientific_reasoning_32_v1,346,Granite 4.1 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.413,1.413,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
887,scientific_reasoning_32_v1,347,Granite 4.1 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,99,99.0,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
888,scientific_reasoning_32_v1,347,Granite 4.1 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,8.86,8.86,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
889,scientific_reasoning_32_v1,347,Granite 4.1 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.413,1.413,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
890,scientific_reasoning_32_v1,348,Granite 4.1 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,100,100.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
891,scientific_reasoning_32_v1,348,Granite 4.1 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,8.86,8.86,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
892,scientific_reasoning_32_v1,348,Granite 4.1 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.413,1.413,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
893,scientific_reasoning_32_v1,349,Llama 3.1 8B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.6635,98.6635,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
894,scientific_reasoning_32_v1,349,Llama 3.1 8B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,\mathrm{INVALID},,REVIEW,0.01,relative,empty,official_scenario_id_v1,2026-07-05 07:48:19
895,scientific_reasoning_32_v1,349,Llama 3.1 8B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.416,1.416,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
896,scientific_reasoning_32_v1,350,Llama 3.1 8B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.6635,98.6635,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
897,scientific_reasoning_32_v1,350,Llama 3.1 8B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,1.41,1.41,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
898,scientific_reasoning_32_v1,350,Llama 3.1 8B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.41,1.41,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
899,scientific_reasoning_32_v1,351,Llama 3.1 8B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.6635,98.6635,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
900,scientific_reasoning_32_v1,351,Llama 3.1 8B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,1.421,1.421,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
901,scientific_reasoning_32_v1,351,Llama 3.1 8B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.416,1.416,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
902,scientific_reasoning_32_v1,352,Llama 3.1 8B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.6635,98.6635,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
903,scientific_reasoning_32_v1,352,Llama 3.1 8B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,14.14,14.14,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
904,scientific_reasoning_32_v1,352,Llama 3.1 8B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.414,1.414,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
905,scientific_reasoning_32_v1,353,Ministral 3 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.7,98.7,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
906,scientific_reasoning_32_v1,353,Ministral 3 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,8.88,8.88,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
907,scientific_reasoning_32_v1,353,Ministral 3 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.413,1.413,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
908,scientific_reasoning_32_v1,354,Ministral 3 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.7,98.7,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
909,scientific_reasoning_32_v1,354,Ministral 3 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,8.87,8.87,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
910,scientific_reasoning_32_v1,354,Ministral 3 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.413,1.413,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
911,scientific_reasoning_32_v1,355,Ministral 3 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.66,98.66,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
912,scientific_reasoning_32_v1,355,Ministral 3 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,8.879,8.879,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
913,scientific_reasoning_32_v1,355,Ministral 3 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.413,1.413,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
914,scientific_reasoning_32_v1,356,Ministral 3 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.7,98.7,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
915,scientific_reasoning_32_v1,356,Ministral 3 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,8.87,8.87,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
916,scientific_reasoning_32_v1,356,Ministral 3 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.413,1.413,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
917,scientific_reasoning_32_v1,357,Mistral NeMo 12B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.66 \text{ MeV},98.66,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
918,scientific_reasoning_32_v1,357,Mistral NeMo 12B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,14.2 \text{ fm},14.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
919,scientific_reasoning_32_v1,357,Mistral NeMo 12B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.42 \text{ fm},1.42,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
920,scientific_reasoning_32_v1,358,Mistral NeMo 12B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.6635 \text{ MeV},98.6635,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
921,scientific_reasoning_32_v1,358,Mistral NeMo 12B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,4.735 \times 10^{-17} \text{ fm},4.735000000000001e-17,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
922,scientific_reasoning_32_v1,358,Mistral NeMo 12B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.421 \text{ fm},1.421,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
923,scientific_reasoning_32_v1,359,Mistral NeMo 12B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.66 \text{ MeV},98.66,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
924,scientific_reasoning_32_v1,359,Mistral NeMo 12B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,\mathrm{INVALID} \text{ (too small for nuclear scale)},,REVIEW,0.01,relative,empty,official_scenario_id_v1,2026-07-05 07:48:19
925,scientific_reasoning_32_v1,359,Mistral NeMo 12B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.42 \text{ fm},1.42,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
926,scientific_reasoning_32_v1,360,Mistral NeMo 12B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,103.6 \text{ MeV},103.6,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
927,scientific_reasoning_32_v1,360,Mistral NeMo 12B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,\mathrm{INVALID},,REVIEW,0.01,relative,empty,official_scenario_id_v1,2026-07-05 07:48:19
928,scientific_reasoning_32_v1,360,Mistral NeMo 12B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.422 \text{ fm},1.422,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
929,scientific_reasoning_32_v1,361,Mistral Small 3.2 24B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.6635,98.6635,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
930,scientific_reasoning_32_v1,361,Mistral Small 3.2 24B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,8.8786,8.8786,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
931,scientific_reasoning_32_v1,361,Mistral Small 3.2 24B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.4139,1.4139,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
932,scientific_reasoning_32_v1,362,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66349,98.7,98.7,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
933,scientific_reasoning_32_v1,362,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.883299,8.88,8.88,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
934,scientific_reasoning_32_v1,362,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_YUKAWA_001,range_fm,1.413821,1.413821,1.41,1.41,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
935,scientific_reasoning_32_v1,367,Gemma 3 12B IT,QI_CLONE_001,classical_fidelity,0.666667,0.666667,1/2,0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
936,scientific_reasoning_32_v1,367,Gemma 3 12B IT,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,1/2,0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
937,scientific_reasoning_32_v1,367,Gemma 3 12B IT,QI_CLONE_001,quantum_advantage,0.166667,0.166667,0,0.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
938,scientific_reasoning_32_v1,368,Gemma 3 12B IT,QI_CLONE_001,classical_fidelity,0.666667,0.666667,1/2,0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
939,scientific_reasoning_32_v1,368,Gemma 3 12B IT,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,1/4,0.25,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
940,scientific_reasoning_32_v1,368,Gemma 3 12B IT,QI_CLONE_001,quantum_advantage,0.166667,0.166667,-1/4,-0.25,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
941,scientific_reasoning_32_v1,369,Gemma 3 12B IT,QI_CLONE_001,classical_fidelity,0.666667,0.666667,1/2,0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
942,scientific_reasoning_32_v1,369,Gemma 3 12B IT,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,3/4,0.75,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
943,scientific_reasoning_32_v1,369,Gemma 3 12B IT,QI_CLONE_001,quantum_advantage,0.166667,0.166667,1/4,0.25,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
944,scientific_reasoning_32_v1,370,Gemma 3 27B IT,QI_CLONE_001,classical_fidelity,0.666667,0.666667,0.5,0.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
945,scientific_reasoning_32_v1,370,Gemma 3 27B IT,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,0.5,0.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
946,scientific_reasoning_32_v1,370,Gemma 3 27B IT,QI_CLONE_001,quantum_advantage,0.166667,0.166667,0,0.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
947,scientific_reasoning_32_v1,371,Gemma 4 31B IT,QI_CLONE_001,classical_fidelity,0.666667,0.666667,2/3,0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
948,scientific_reasoning_32_v1,371,Gemma 4 31B IT,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,5/6,0.8333333333333334,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
949,scientific_reasoning_32_v1,371,Gemma 4 31B IT,QI_CLONE_001,quantum_advantage,0.166667,0.166667,1/6,0.16666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
950,scientific_reasoning_32_v1,372,Granite 4.1 8B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{2}{3} \approx 0.6667,0.6667,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
951,scientific_reasoning_32_v1,372,Granite 4.1 8B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{6} \approx 0.8333,0.8333,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
952,scientific_reasoning_32_v1,372,Granite 4.1 8B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{6} \approx 0.1667,0.1667,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
953,scientific_reasoning_32_v1,373,Granite 4.1 8B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{2}{3} \approx 0.6667,0.6667,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
954,scientific_reasoning_32_v1,373,Granite 4.1 8B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{6} \approx 0.8333,0.8333,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
955,scientific_reasoning_32_v1,373,Granite 4.1 8B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{6} \approx 0.1667,0.1667,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
956,scientific_reasoning_32_v1,374,Granite 4.1 8B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
957,scientific_reasoning_32_v1,374,Granite 4.1 8B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{6},0.8333333333333334,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
958,scientific_reasoning_32_v1,374,Granite 4.1 8B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{6},0.16666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
959,scientific_reasoning_32_v1,375,Llama 3.1 8B Instruct,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{1}{2},0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
960,scientific_reasoning_32_v1,375,Llama 3.1 8B Instruct,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{6},0.8333333333333334,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
961,scientific_reasoning_32_v1,375,Llama 3.1 8B Instruct,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{3},0.3333333333333333,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
962,scientific_reasoning_32_v1,376,Llama 3.1 8B Instruct,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{1}{2},0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
963,scientific_reasoning_32_v1,376,Llama 3.1 8B Instruct,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{6},0.8333333333333334,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
964,scientific_reasoning_32_v1,376,Llama 3.1 8B Instruct,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{3},0.3333333333333333,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
965,scientific_reasoning_32_v1,377,Llama 3.1 8B Instruct,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{3}{4},0.75,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
966,scientific_reasoning_32_v1,377,Llama 3.1 8B Instruct,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{6},0.8333333333333334,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
967,scientific_reasoning_32_v1,377,Llama 3.1 8B Instruct,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{12},0.08333333333333333,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
968,scientific_reasoning_32_v1,378,Ministral 3 8B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,"\frac{1}{2},",,REVIEW,0.01,relative,evalf-fail:AttributeError,official_scenario_id_v1,2026-07-05 07:48:19
969,scientific_reasoning_32_v1,378,Ministral 3 8B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,"\frac{2}{3},",,REVIEW,0.01,relative,evalf-fail:AttributeError,official_scenario_id_v1,2026-07-05 07:48:19
970,scientific_reasoning_32_v1,378,Ministral 3 8B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{6}.,,REVIEW,0.01,relative,parse-fail:SyntaxError,official_scenario_id_v1,2026-07-05 07:48:19
971,scientific_reasoning_32_v1,379,Ministral 3 8B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1,2026-07-05 07:48:19
972,scientific_reasoning_32_v1,379,Ministral 3 8B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1,2026-07-05 07:48:19
973,scientific_reasoning_32_v1,379,Ministral 3 8B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1,2026-07-05 07:48:19
977,scientific_reasoning_32_v1,381,Mistral NeMo 12B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
978,scientific_reasoning_32_v1,381,Mistral NeMo 12B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{3}{4},0.75,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
979,scientific_reasoning_32_v1,381,Mistral NeMo 12B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{12},0.08333333333333333,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
980,scientific_reasoning_32_v1,382,Mistral NeMo 12B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
981,scientific_reasoning_32_v1,382,Mistral NeMo 12B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{6},0.8333333333333334,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
982,scientific_reasoning_32_v1,382,Mistral NeMo 12B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{6},0.16666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
983,scientific_reasoning_32_v1,383,Mistral NeMo 12B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
984,scientific_reasoning_32_v1,383,Mistral NeMo 12B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{9},0.5555555555555556,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
985,scientific_reasoning_32_v1,383,Mistral NeMo 12B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{9},0.1111111111111111,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
986,scientific_reasoning_32_v1,384,Mistral Small 3.2 24B Instruct,QI_CLONE_001,classical_fidelity,0.666667,0.666667,0.75,0.75,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
987,scientific_reasoning_32_v1,384,Mistral Small 3.2 24B Instruct,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,0.8,0.8,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
988,scientific_reasoning_32_v1,384,Mistral Small 3.2 24B Instruct,QI_CLONE_001,quantum_advantage,0.166667,0.166667,0.05,0.05,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
989,scientific_reasoning_32_v1,385,NVIDIA Nemotron 3 Nano 30B-A3B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,0.6666666667,0.6666666667,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
990,scientific_reasoning_32_v1,385,NVIDIA Nemotron 3 Nano 30B-A3B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,0.8333333333,0.8333333333,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
991,scientific_reasoning_32_v1,385,NVIDIA Nemotron 3 Nano 30B-A3B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,0.1666666667,0.1666666667,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
992,scientific_reasoning_32_v1,387,Gemma 3 12B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{5}{9},0.5555555555555556,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
993,scientific_reasoning_32_v1,387,Gemma 3 12B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{3 + \sqrt{5}}{4},1.3090169943749475,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
994,scientific_reasoning_32_v1,387,Gemma 3 12B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,1.2925,1.2925,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
995,scientific_reasoning_32_v1,388,Gemma 3 12B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{3}{2},1.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
996,scientific_reasoning_32_v1,388,Gemma 3 12B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{3 + \sqrt{5}}{4},1.3090169943749475,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
997,scientific_reasoning_32_v1,388,Gemma 3 12B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,0.311,0.311,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
998,scientific_reasoning_32_v1,389,Gemma 3 12B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,1.25,1.25,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
999,scientific_reasoning_32_v1,389,Gemma 3 12B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{3 + \sqrt{5}}{4},1.3090169943749475,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
1000,scientific_reasoning_32_v1,389,Gemma 3 12B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,0.311,0.311,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
1001,scientific_reasoning_32_v1,390,Gemma 3 27B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,0.75,0.75,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
1002,scientific_reasoning_32_v1,390,Gemma 3 27B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{1}{2} + \frac{1}{2\sqrt{2}} \approx 0.8536,0.8536,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
1003,scientific_reasoning_32_v1,390,Gemma 3 27B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,0.5884,0.5884,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
1004,scientific_reasoning_32_v1,391,Gemma 4 31B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,0.75,0.75,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
1005,scientific_reasoning_32_v1,391,Gemma 4 31B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{1}{2} + \frac{1}{2\sqrt{2}},0.8535533905932737,MATCH,0.01,relative,symbolic,official_scenario_id_v1,2026-07-05 07:48:19
