span_id,run_id,span_type,status,method,raw_text,normalized_text
7713,251,display_math,REAL,pylatexenc,"\[
a (1 - e^2) = 5.7909 \times 10^{10} \times 0.95773 \approx 5.545 \times 10^{10} \, \text{m}
\]",a (1 - e^2) = 5.7909 ×10^10 ×0.95773 ≈5.545 ×10^10 m
7714,251,display_math,REAL,pylatexenc,"\[
c^2 a (1 - e^2) = 8.98755 \times 10^{16} \times 5.545 \times 10^{10} \approx 4.987 \times 10^{27} \, \text{m}^3/\text{s}^2
\]",c^2 a (1 - e^2) = 8.98755 ×10^16 ×5.545 ×10^10 ≈4.987 ×10^27 m^3/s^2
7715,251,display_math,REAL,pylatexenc,"\[
6\pi \times 1.32712 \times 10^{20} \approx 6 \times 3.14159 \times 1.32712 \times 10^{20} \approx 2.499 \times 10^{21} \, \text{m}^3/\text{s}^2
\]",6π×1.32712 ×10^20 ≈6 ×3.14159 ×1.32712 ×10^20 ≈2.499 ×10^21 m^3/s^2
7716,251,display_math,REAL,pylatexenc,"\[
\Delta\phi = \frac{2.499 \times 10^{21}}{4.987 \times 10^{27}} \approx 5.01 \times 10^{-7} \, \text{radians}
\]",Δϕ= 2.499 ×10^21/4.987 ×10^27 ≈5.01 ×10^-7 radians
7717,251,display_math,REAL,pylatexenc,"\[
\Delta\phi \approx 5.01 \times 10^{-7} \times 206265 \approx 0.1033 \, \text{arcseconds per orbit}
\]",Δϕ≈5.01 ×10^-7 ×206265 ≈0.1033 arcseconds per orbit
7718,251,display_math,REAL,pylatexenc,"\[
T = 87.969 \, \text{days} \times 24 \, \text{hours/day} \times 3600 \, \text{seconds/hour} \approx 7.629 \times 10^6 \, \text{seconds}
\]",T = 87.969 days ×24 hours/day ×3600 seconds/hour ≈7.629 ×10^6 seconds
7719,251,display_math,REAL,pylatexenc,"\[
\text{century in seconds} = 36525 \times 24 \times 3600 \approx 3.15576 \times 10^9 \, \text{seconds}
\]",century in seconds = 36525 ×24 ×3600 ≈3.15576 ×10^9 seconds
7720,251,display_math,REAL,pylatexenc,"\[
\text{orbits per century} = \frac{3.15576 \times 10^9}{7.629 \times 10^6} \approx 413.7
\]",orbits per century = 3.15576 ×10^9/7.629 ×10^6 ≈413.7
7721,251,display_math,REAL,pylatexenc,"\[
\Delta\phi_{\text{century}} = 0.1033 \, \text{arcseconds/orbit} \times 413.7 \approx 42.8 \, \text{arcseconds/century}
\]",Δϕ_century = 0.1033 arcseconds/orbit ×413.7 ≈42.8 arcseconds/century
7722,251,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{advance\_arcsec\_orbit} &= 0.1033 \\
\mathrm{advance\_arcsec\_century} &= 42.8 \\
\mathrm{orbits\_per\_century} &= 413.7
\end{aligned}
\]",advance_arcsec_orbit = 0.1033 advance_arcsec_century = 42.8 orbits_per_century = 413.7
7723,252,display_math,REAL,pylatexenc,\[ds^2 = -\left(1 - \frac{2GM_\odot}{rc^2}\right)c^2dt^2 + \left(1 - \frac{2GM_\odot}{rc^2}\right)^{-1}dr^2 + r^2d\Omega^2\],ds^2 = - (1 - 2GM_⊙/rc^2 )c^2dt^2 + (1 - 2GM_⊙/rc^2 )^-1dr^2 + r^2dΩ^2
7724,252,display_math,REAL,pylatexenc,\[r = \frac{a(1-e^2)}{1+e\cos\theta}\],r = a(1-e^2)/1+ecosθ
7725,252,display_math,REAL,pylatexenc,\[P = 2\pi a^{3/2}\sqrt{\frac{1}{GM_\odot}}\],P = 2πa^3/2√(1/GM_⊙)
7726,252,display_math,REAL,pylatexenc,\[\Delta\phi = \frac{P_{\text{GR}} - P_{\text{Newton}}}{2\pi}\],Δϕ= P_GR - P_Newton/2π
7727,252,display_math,REAL,pylatexenc,\[P_{\text{GR}} = P_{\text{Newton}} + \frac{6\pi GM_\odot}{c^2a(1-e^2)}\],P_GR = P_Newton + 6πGM_⊙/c^2a(1-e^2)
7728,252,display_math,REAL,pylatexenc,\[\Delta\phi = \frac{6\pi GM_\odot}{c^2a(1-e^2)}\],Δϕ= 6πGM_⊙/c^2a(1-e^2)
7729,252,display_math,REAL,pylatexenc,\[\Delta\phi = \frac{6\pi GM_\odot}{c^2a(1-e^2)} \times \frac{180}{\pi} \times \frac{1}{3600} \text{ arcsec}\],Δϕ= 6πGM_⊙/c^2a(1-e^2) ×180/π ×1/3600 arcsec
7730,252,display_math,REAL,pylatexenc,"\[a = 5.7909\times 10^{10} \text{ m}, \quad e = 0.2056, \quad GM_\odot = 1.32712\times 10^{20} \text{ m}^3/\text{s}^2, \quad c = 2.9979\times 10^8 \text{ m/s}\]","a = 5.7909×10^10 m, e = 0.2056, GM_⊙= 1.32712×10^20 m^3/s^2, c = 2.9979×10^8 m/s"
7731,252,display_math,REAL,pylatexenc,\[\Delta\phi = \frac{6\pi \times 1.32712\times 10^{20} \text{ m}^3/\text{s}^2}{2.9979\times 10^8 \text{ m/s}^2 \times 5.7909\times 10^{10} \text{ m} \times (1-0.2056^2)} \times \frac{180}{\pi} \times \frac{1}{3600} \text{ arcsec}\],Δϕ= 6π×1.32712×10^20 m^3/s^2/2.9979×10^8 m/s^2 ×5.7909×10^10 m ×(1-0.2056^2) ×180/π ×1/3600 arcsec
7732,252,display_math,REAL,pylatexenc,\[\Delta\phi \approx 42.98 \text{ arcsec/orbit}\],Δϕ≈42.98 arcsec/orbit
7733,252,display_math,REAL,pylatexenc,\[N = \frac{36525 \text{ days/century}}{87.969 \text{ days/orbit}} \approx 415.7 \text{ orbits/century}\],N = 36525 days/century/87.969 days/orbit ≈415.7 orbits/century
7734,252,display_math,REAL,pylatexenc,\[\Delta\phi_{\text{century}} = \Delta\phi \times N \approx 42.98 \times 415.7 \text{ arcsec/century}\],Δϕ_century = Δϕ×N ≈42.98 ×415.7 arcsec/century
7735,252,display_math,REAL,pylatexenc,\[\Delta\phi_{\text{century}} \approx 17656.6 \text{ arcsec/century}\],Δϕ_century ≈17656.6 arcsec/century
7736,252,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{advance\_arcsec\_orbit} &= 42.98 \text{ arcsec/orbit} \\
\mathrm{advance\_arcsec\_century} &= 17656.6 \text{ arcsec/century} \\
\mathrm{orbits\_per\_century} &= 415.7 \text{ orbits/century}
\end{aligned}
\]",advance_arcsec_orbit = 42.98 arcsec/orbit advance_arcsec_century = 17656.6 arcsec/century orbits_per_century = 415.7 orbits/century
7737,252,inline_math,TRIVIAL,none,a,
7738,252,inline_math,TRIVIAL,none,e,
7739,252,inline_math,REAL,pylatexenc,\theta,θ
7740,252,inline_math,TRIVIAL,none,P,
7741,252,inline_math,REAL,pylatexenc,\Delta\phi,Δϕ
7742,252,inline_math,REAL,pylatexenc,574'',574”
7743,253,display_math,REAL,pylatexenc,\[ds^2 = -\left(1 - \frac{2GM_\odot}{rc^2}\right)c^2dt^2 + \left(1 + \frac{2GM_\odot}{rc^2}\right)dr^2 + r^2d\Omega^2\],ds^2 = - (1 - 2GM_⊙/rc^2 )c^2dt^2 + (1 + 2GM_⊙/rc^2 )dr^2 + r^2dΩ^2
7744,253,display_math,REAL,pylatexenc,\[T = \frac{2\pi r^2}{GM_\odot}\],T = 2πr^2/GM_⊙
7745,253,display_math,REAL,pylatexenc,\[\omega = \frac{2\pi}{T} = \frac{GM_\odot}{r^2}\],ω= 2π/T = GM_⊙/r^2
7746,253,display_math,REAL,pylatexenc,\[\omega_{GR} = \frac{3GM_\odot}{2c^2r^3}\],ω_GR = 3GM_⊙/2c^2r^3
7747,253,display_math,REAL,pylatexenc,\[\Delta\phi = \left(\omega_{GR} - \omega\right)T = \frac{3GM_\odot}{2c^2r^3} \cdot \frac{2\pi r^2}{GM_\odot} = \frac{3\pi}{2}\frac{r^2}{c^2}\],Δϕ= (ω_GR - ω)T = 3GM_⊙/2c^2r^3 ·2πr^2/GM_⊙ = 3π/2r^2/c^2
7748,253,display_math,REAL,pylatexenc,"\[a = 5.7909\times 10^{10} \text{ m}, \quad e = 0.2056\]","a = 5.7909×10^10 m, e = 0.2056"
7749,253,display_math,REAL,pylatexenc,\[p = a(1 - e^2) = 5.6657\times 10^{10} \text{ m}\],p = a(1 - e^2) = 5.6657×10^10 m
7750,253,display_math,REAL,pylatexenc,\[r = a(1 + e) = 6.9857\times 10^{10} \text{ m}\],r = a(1 + e) = 6.9857×10^10 m
7751,253,display_math,REAL,pylatexenc,\[\Delta\phi = \frac{3\pi}{2}\frac{r^2}{c^2} = \frac{3\pi}{2}\frac{(6.9857\times 10^{10})^2}{(3\times 10^8)^2} = 4.287\times 10^{-7} \text{ rad}\],Δϕ= 3π/2r^2/c^2 = 3π/2(6.9857×10^10)^2/(3×10^8)^2 = 4.287×10^-7 rad
7752,253,display_math,REAL,pylatexenc,\[\Delta\phi = 4.287\times 10^{-7} \text{ rad} \cdot \frac{180}{\pi} \cdot \frac{3600''}{180^\circ} = 0.000257''\],Δϕ= 4.287×10^-7 rad ·180/π ·3600”/180^∘ = 0.000257”
7753,253,display_math,REAL,pylatexenc,\[T = \frac{2\pi r^2}{GM_\odot} = 87.969 \text{ d}\],T = 2πr^2/GM_⊙ = 87.969 d
7754,253,display_math,REAL,pylatexenc,\[N = \frac{100 \text{ yr}}{T} = 1.137 \text{ orbits/yr} \cdot 100 = 113.7 \text{ orbits/century}\],N = 100 yr/T = 1.137 orbits/yr ·100 = 113.7 orbits/century
7755,253,display_math,REAL,pylatexenc,\[\Delta\phi_{century} = \Delta\phi \cdot N = 0.000257'' \cdot 113.7 = 0.0292''\],Δϕ_century = Δϕ·N = 0.000257” ·113.7 = 0.0292”
7756,253,display_math,REAL,pylatexenc,\[574'' - 0.0292'' = 573.97''\],574” - 0.0292” = 573.97”
7757,253,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{advance\_arcsec\_orbit} &= 0.000257'' \\
\mathrm{advance\_arcsec\_century} &= 0.0292'' \\
\mathrm{orbits\_per\_century} &= 113.7
\end{aligned}
\]",advance_arcsec_orbit = 0.000257” advance_arcsec_century = 0.0292” orbits_per_century = 113.7
7758,253,inline_math,TRIVIAL,none,r,
7759,253,inline_math,TRIVIAL,none,T,
7760,253,inline_math,REAL,pylatexenc,\omega,ω
7761,253,inline_math,REAL,pylatexenc,\Delta\phi,Δϕ
7762,253,inline_math,TRIVIAL,none,p,
7763,253,inline_math,TRIVIAL,none,T,
7764,253,inline_math,REAL,pylatexenc,574'',574”
7765,253,inline_math,REAL,pylatexenc,2.4'',2.4”
7766,254,display_math,REAL,pylatexenc,"\[
\frac{d^2 \mathbf{r}}{d\tau^2} = -\frac{GM_\odot}{r^2} \mathbf{\hat{r}} + \frac{GM_\odot}{r^2c^2} \left( \mathbf{v} \cdot \mathbf{\hat{r}} \right) \mathbf{v}
\]",d^2 𝐫/dτ^2 = -GM_⊙/r^2 𝐫̂ + GM_⊙/r^2c^2 ( 𝐯 ·𝐫̂ ) 𝐯
7767,254,display_math,REAL,pylatexenc,"\[
r = \frac{a(1-e^2)}{1 + e \cos \phi}
\]",r = a(1-e^2)/1 + e cosϕ
7768,254,display_math,REAL,pylatexenc,"\[
v = \sqrt{\frac{GM_\odot}{r}}
\]",v = √(GM_⊙/r)
7769,254,display_math,REAL,pylatexenc,"\[
\Delta \phi = \frac{24 \pi GM_\odot}{c^2 a (1-e^2)}
\]",Δϕ= 24 πGM_⊙/c^2 a (1-e^2)
7770,254,display_math,REAL,pylatexenc,"\[
\Delta \phi = \frac{24 \pi \times 1.32712 \times 10^{20} \text{ m}^3/\text{s}^2}{2.9979 \times 10^8 \text{ m/s}^2 \times 5.7909 \times 10^{10} \text{ m} \times (1-0.2056^2)} \approx 42.98 \text{ arcsec}
\]",Δϕ= 24 π×1.32712 ×10^20 m^3/s^2/2.9979 ×10^8 m/s^2 ×5.7909 ×10^10 m ×(1-0.2056^2) ≈42.98 arcsec
7771,254,display_math,REAL,pylatexenc,"\[
\text{orbits per century} = \frac{36525 \text{ days}}{87.969 \text{ days/orbit}} \approx 415.4 \text{ orbits}
\]",orbits per century = 36525 days/87.969 days/orbit ≈415.4 orbits
7772,254,display_math,REAL,pylatexenc,"\[
\Delta \phi_{\text{century}} = 42.98 \text{ arcsec/orbit} \times 415.4 \text{ orbits} \approx 17906.7 \text{ arcsec}
\]",Δϕ_century = 42.98 arcsec/orbit ×415.4 orbits ≈17906.7 arcsec
7773,254,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{advance\_arcsec\_orbit} &= 42.98 \text{ arcsec} \\
\mathrm{advance\_arcsec\_century} &= 17906.7 \text{ arcsec} \\
\mathrm{orbits\_per\_century} &= 415.4
\end{aligned}
\]",advance_arcsec_orbit = 42.98 arcsec advance_arcsec_century = 17906.7 arcsec orbits_per_century = 415.4
7774,254,inline_math,REAL,pylatexenc,\mathbf{r},𝐫
7775,254,inline_math,REAL,pylatexenc,\mathbf{v},𝐯
7776,254,inline_math,REAL,pylatexenc,\tau,τ
7777,254,inline_math,TRIVIAL,none,c,
7778,254,inline_math,TRIVIAL,none,G,
7779,254,inline_math,TRIVIAL,none,a,
7780,254,inline_math,TRIVIAL,none,e,
7781,254,inline_math,REAL,pylatexenc,\phi,ϕ
7782,254,inline_math,REAL,pylatexenc,GM_\odot/c^2,GM_⊙/c^2
7783,254,inline_math,REAL,pylatexenc,GM_\odot = 1.32712 \times 10^{20} \text{ m}^3/\text{s}^2,GM_⊙= 1.32712 ×10^20 m^3/s^2
7784,254,inline_math,REAL,pylatexenc,a = 5.7909 \times 10^{10} \text{ m},a = 5.7909 ×10^10 m
7785,254,inline_math,REAL,pylatexenc,e = 0.2056,e = 0.2056
7786,254,inline_math,REAL,pylatexenc,c = 2.9979 \times 10^8 \text{ m/s},c = 2.9979 ×10^8 m/s
7787,254,inline_math,REAL,pylatexenc,87.969,87.969
7788,254,inline_math,REAL,pylatexenc,36525,36525
7789,254,inline_math,REAL,pylatexenc,574'',574”
7790,254,inline_math,REAL,pylatexenc,574'' - 17906.7'' = -17332.7'',574” - 17906.7” = -17332.7”
7791,255,display_math,REAL,pylatexenc,"\[
\Delta \phi = \frac{6\pi GM_\odot}{ac(1 - e^2)}
\]",Δϕ= 6πGM_⊙/ac(1 - e^2)
7792,255,display_math,REAL,pylatexenc,"\[
\Delta \phi = \frac{6\pi GM_\odot}{ac(1 - e^2)}
\]",Δϕ= 6πGM_⊙/ac(1 - e^2)
7793,255,display_math,REAL,pylatexenc,"\[
\Delta \phi = \frac{6\pi \times 1.32712 \times 10^{20}}{5.7909 \times 10^{10} \times 2.99792 \times 10^8 \times (1 - 0.2056^2)}
\]",Δϕ= 6π×1.32712 ×10^20/5.7909 ×10^10 ×2.99792 ×10^8 ×(1 - 0.2056^2)
7794,255,display_math,REAL,pylatexenc,"\[
1 - e^2 = 1 - 0.2056^2 = 1 - 0.04227 = 0.95773
\]",1 - e^2 = 1 - 0.2056^2 = 1 - 0.04227 = 0.95773
7795,255,display_math,REAL,pylatexenc,"\[
5.7909 \times 10^{10} \times 2.99792 \times 10^8 \times 0.95773 \approx 1.7316 \times 10^{19}
\]",5.7909 ×10^10 ×2.99792 ×10^8 ×0.95773 ≈1.7316 ×10^19
7796,255,display_math,REAL,pylatexenc,"\[
6\pi \times 1.32712 \times 10^{20} \approx 2.5466 \times 10^{21}
\]",6π×1.32712 ×10^20 ≈2.5466 ×10^21
7797,255,display_math,REAL,pylatexenc,"\[
\Delta \phi \approx \frac{2.5466 \times 10^{21}}{1.7316 \times 10^{19}} \approx 1469.6 \, \text{radians}
\]",Δϕ≈2.5466 ×10^21/1.7316 ×10^19 ≈1469.6 radians
7798,255,display_math,REAL,pylatexenc,"\[
\Delta \phi \approx 1469.6 \times 206265 \approx 303.6 \times 10^3 \, \text{arcseconds}
\]",Δϕ≈1469.6 ×206265 ≈303.6 ×10^3 arcseconds
7799,255,display_math,REAL,pylatexenc,"\[
\text{orbits per century} = \frac{36525}{87.969} \approx 415.2
\]",orbits per century = 36525/87.969 ≈415.2
7800,255,display_math,REAL,pylatexenc,"\[
\Delta \phi_{\text{century}} \approx 303.6 \times 10^3 \times 415.2 \approx 126.3 \times 10^3 \, \text{arcseconds}
\]",Δϕ_century ≈303.6 ×10^3 ×415.2 ≈126.3 ×10^3 arcseconds
7801,255,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{advance\_arcsec\_orbit} &= 303.6 \times 10^3 \\
\mathrm{advance\_arcsec\_century} &= 43 \\
\mathrm{orbits\_per\_century} &= 415.2
\end{aligned}
\]",advance_arcsec_orbit = 303.6 ×10^3 advance_arcsec_century = 43 orbits_per_century = 415.2
7802,256,display_math,REAL,pylatexenc,"\[
\Delta\phi = \frac{6\pi GM_\odot}{a\,c^{2}\,(1-e^{2})},
\]","Δϕ= 6πGM_⊙/a c^2 (1-e^2),"
7803,256,display_math,REAL,pylatexenc,"\[
   e^{2}=0.2056^{2}=0.04227136,\qquad 
   1-e^{2}=0.95772864.
   \]","e^2=0.2056^2=0.04227136, 1-e^2=0.95772864."
7804,256,display_math,REAL,pylatexenc,"\[
   c^{2}= (2.99792458\times10^{8}\,\text{m s}^{-1})^{2}
          =8.987551787\times10^{16}\,\text{m}^{2}\text{s}^{-2}.
   \]",c^2= (2.99792458×10^8 m s^-1)^2 =8.987551787×10^16 m^2s^-2.
7859,259,display_math,REAL,pylatexenc,"\[
H = \sum_j \left( t_R\, c_{j+1}^\dagger c_j + t_L\, c_j^\dagger c_{j+1} \right),
\]","H = ∑_j ( t_R c_j+1^†c_j + t_L c_j^†c_j+1 ),"
7860,259,display_math,REAL,pylatexenc,"\[
E(k) = t_R e^{-ik}+t_L e^{ik} = (t_R+t_L)\cos k + i(t_L-t_R)\sin k.
\]",E(k) = t_R e^-ik+t_L e^ik = (t_R+t_L)cosk + i(t_L-t_R)sink.
7861,259,display_math,REAL,pylatexenc,"\[
E\beta^j = t_R\beta^{j-1}+t_L\beta^{j+1}.
\]",Eβ^j = t_Rβ^j-1+t_Lβ^j+1.
7862,259,display_math,REAL,pylatexenc,"\[
t_L\beta^2 - E\beta + t_R = 0.
\]",t_Lβ^2 - Eβ+ t_R = 0.
7863,259,display_math,REAL,pylatexenc,"\[
r = \sqrt{\frac{t_R}{t_L}} = \sqrt{\frac{1.4}{0.6}} = \sqrt{\frac{7}{3}} \approx 1.5275.
\]",r = √(t_R/t_L) = √(1.4/0.6) = √(7/3) ≈1.5275.
7864,259,display_math,REAL,pylatexenc,"\[
E = t_R\beta^{-1}+t_L\beta = t_R\frac{1}{r}e^{-i\theta}+t_L r e^{i\theta}
= \sqrt{t_Rt_L}\,e^{-i\theta}+\sqrt{t_Rt_L}\,e^{i\theta} = 2\sqrt{t_Rt_L}\cos\theta,
\]","E = t_Rβ^-1+t_Lβ= t_R1/re^-iθ+t_L r e^iθ = √(t_Rt_L) e^-iθ+√(t_Rt_L) e^iθ = 2√(t_Rt_L)cosθ,"
7865,259,display_math,REAL,pylatexenc,"\[
|E|_{\text{max}} = 2\sqrt{t_Rt_L} = 2\sqrt{1.4\cdot0.6} = 2\sqrt{0.84} = \frac{2\sqrt{21}}{5} \approx 1.833.
\]",|E|_max = 2√(t_Rt_L) = 2√(1.4·0.6) = 2√(0.84) = 2√(21)/5 ≈1.833.
7866,259,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{pbc\_real\_semiaxis} &= 2 \\
\mathrm{pbc\_imag\_semiaxis} &= \frac{4}{5} \\
\mathrm{beta\_GBZ} &= \sqrt{\frac{7}{3}} \\
\mathrm{obc\_E\_max} &= \frac{2\sqrt{21}}{5}
\end{aligned}
\]",pbc_real_semiaxis = 2 pbc_imag_semiaxis = 4/5 beta_GBZ = √(7/3) obc_E_max = 2√(21)/5
7867,260,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{pbc\_real\_semiaxis} &= 2.0 \\
\mathrm{pbc\_imag\_semiaxis} &= 0.8 \\
\mathrm{beta\_GBZ} &= \sqrt{7/3} \\
\mathrm{obc\_E\_max} &= 2\sqrt{0.84}
\end{aligned}
\]",pbc_real_semiaxis = 2.0 pbc_imag_semiaxis = 0.8 beta_GBZ = √(7/3) obc_E_max = 2√(0.84)
7868,260,display_math,REAL,pylatexenc,"$$
H = \sum_j \left( t_R\, c_{j+1}^\dagger c_j + t_L\, c_j^\dagger c_{j+1} \right)
$$",H = ∑_j ( t_R c_j+1^†c_j + t_L c_j^†c_j+1 )
7869,260,display_math,REAL,pylatexenc,"$$
t_R \psi_{j-1} + t_L \psi_{j+1} = E \psi_j
$$",t_R ψ_j-1 + t_L ψ_j+1 = E ψ_j
7870,260,display_math,REAL,pylatexenc,"$$
t_R e^{ik(j-1)} + t_L e^{ik(j+1)} = E e^{ikj}
$$",t_R e^ik(j-1) + t_L e^ik(j+1) = E e^ikj
7871,260,display_math,REAL,pylatexenc,"$$
E(k) = t_R e^{-ik} + t_L e^{ik}
$$",E(k) = t_R e^-ik + t_L e^ik
7872,260,display_math,REAL,pylatexenc,"$$
E(k) = t_R (\cos k - i \sin k) + t_L (\cos k + i \sin k)
$$",E(k) = t_R (cosk - i sink) + t_L (cosk + i sink)
7873,260,display_math,REAL,pylatexenc,"$$
E(k) = (t_R + t_L) \cos k - i (t_R - t_L) \sin k
$$",E(k) = (t_R + t_L) cosk - i (t_R - t_L) sink
7874,260,display_math,REAL,pylatexenc,"$$
x(k) = (t_R + t_L) \cos k
$$",x(k) = (t_R + t_L) cosk
7875,260,display_math,REAL,pylatexenc,"$$
y(k) = -(t_R - t_L) \sin k
$$",y(k) = -(t_R - t_L) sink
7876,260,display_math,REAL,pylatexenc,"$$
\left(\frac{x}{t_R + t_L}\right)^2 + \left(\frac{y}{t_R - t_L}\right)^2 = \cos^2 k + \sin^2 k = 1
$$",(x/t_R + t_L )^2 + (y/t_R - t_L )^2 = cos^2 k + sin^2 k = 1
7877,260,display_math,REAL,pylatexenc,"$$
t_R \beta^{j-1} + t_L \beta^{j+1} = E \beta^j
$$",t_R β^j-1 + t_L β^j+1 = E β^j
7878,260,display_math,REAL,pylatexenc,"$$
t_R + t_L \beta^2 = E \beta
$$",t_R + t_L β^2 = E β
7879,260,display_math,REAL,pylatexenc,"$$
t_L \beta^2 - E \beta + t_R = 0
$$",t_L β^2 - E β+ t_R = 0
7880,260,display_math,REAL,pylatexenc,"$$
\beta_1 \beta_2 = \frac{t_R}{t_L}
$$",β_1 β_2 = t_R/t_L
7881,260,display_math,REAL,pylatexenc,"$$
|\beta_1 \beta_2| = \left|\frac{t_R}{t_L}\right|
$$",|β_1 β_2| = |t_R/t_L |
7882,260,display_math,REAL,pylatexenc,"$$
|\beta_1| |\beta_2| = |\beta|_{GBZ}^2 = \left|\frac{t_R}{t_L}\right|
$$",|β_1| |β_2| = |β|_GBZ^2 = |t_R/t_L |
7883,260,display_math,REAL,pylatexenc,"$$
|\beta|_{GBZ} = \sqrt{\frac{t_R}{t_L}}
$$",|β|_GBZ = √(t_R/t_L)
7884,260,display_math,REAL,pylatexenc,"$$
|\beta|_{GBZ} = \sqrt{\frac{1.4}{0.6}} = \sqrt{\frac{14}{6}} = \sqrt{\frac{7}{3}}
$$",|β|_GBZ = √(1.4/0.6) = √(14/6) = √(7/3)
7885,260,display_math,REAL,pylatexenc,"$$
\beta = \frac{E \pm \sqrt{E^2 - 4t_L t_R}}{2t_L}
$$",β= E ±√(E^2 - 4t_L t_R)/2t_L
7886,260,display_math,REAL,pylatexenc,"$$
\beta_{1,2} = \frac{E \pm i\sqrt{4t_L t_R - E^2}}{2t_L}
$$","β_1,2 = E ±i√(4t_L t_R - E^2)/2t_L"
7887,260,display_math,REAL,pylatexenc,"$$
|\beta|^2 = \left(\frac{E}{2t_L}\right)^2 + \left(\frac{\sqrt{4t_L t_R - E^2}}{2t_L}\right)^2 = \frac{E^2 + (4t_L t_R - E^2)}{4t_L^2} = \frac{4t_L t_R}{4t_L^2} = \frac{t_R}{t_L}
$$",|β|^2 = (E/2t_L )^2 + (√(4t_L t_R - E^2)/2t_L )^2 = E^2 + (4t_L t_R - E^2)/4t_L^2 = 4t_L t_R/4t_L^2 = t_R/t_L
7888,260,display_math,REAL,pylatexenc,"$$
E^2 \le 4t_L t_R
$$",E^2 ≤4t_L t_R
7889,260,display_math,REAL,pylatexenc,"$$
-2\sqrt{t_L t_R} \le E \le 2\sqrt{t_L t_R}
$$",-2√(t_L t_R) ≤E ≤2√(t_L t_R)
7890,260,display_math,REAL,pylatexenc,"$$
|E|_{\max} = 2\sqrt{t_L t_R}
$$",|E|_max = 2√(t_L t_R)
7891,260,display_math,REAL,pylatexenc,"$$
|E|_{\max} = 2\sqrt{0.6 \times 1.4} = 2\sqrt{0.84}
$$",|E|_max = 2√(0.6 ×1.4) = 2√(0.84)
7892,260,inline_math,REAL,pylatexenc,\psi_j = e^{ikj},ψ_j = e^ikj
7893,260,inline_math,TRIVIAL,none,k,
7894,260,inline_math,REAL,pylatexenc,1 \times 1,1 ×1
7895,260,inline_math,PROSE,none,E(k),
7896,260,inline_math,REAL,pylatexenc,"
H = \sum_j \left( t_R\, c_{j+1}^\dagger c_j + t_L\, c_j^\dagger c_{j+1} \right)
",H = ∑_j ( t_R c_j+1^†c_j + t_L c_j^†c_j+1 )
7897,260,inline_math,REAL,pylatexenc,"
The corresponding time-independent Schrödinger equation for the wavefunction amplitudes ",The corresponding time-independent Schrödinger equation for the wavefunction amplitudes
7898,260,inline_math,PROSE,none," is:
",
7899,260,inline_math,REAL,pylatexenc,"
t_R \psi_{j-1} + t_L \psi_{j+1} = E \psi_j
",t_R ψ_j-1 + t_L ψ_j+1 = E ψ_j
7900,260,inline_math,PROSE,none,"
Substituting the Bloch ansatz ",
7901,260,inline_math,PROSE,none," (we can omit the normalization for finding the dispersion):
",
7902,260,inline_math,REAL,pylatexenc,"
t_R e^{ik(j-1)} + t_L e^{ik(j+1)} = E e^{ikj}
",t_R e^ik(j-1) + t_L e^ik(j+1) = E e^ikj
7903,260,inline_math,PROSE,none,"
Dividing by ",
7904,260,inline_math,PROSE,none,", we get the energy dispersion ",
7905,260,inline_math,TRIVIAL,none,":
",
7906,260,inline_math,REAL,pylatexenc,"
E(k) = t_R e^{-ik} + t_L e^{ik}
",E(k) = t_R e^-ik + t_L e^ik
7907,260,inline_math,PROSE,none,"
Using Euler's formula ",
7908,260,inline_math,PROSE,none,", we can separate the real and imaginary parts of the energy:
",
7909,260,inline_math,REAL,pylatexenc,"
E(k) = t_R (\cos k - i \sin k) + t_L (\cos k + i \sin k)
",E(k) = t_R (cosk - i sink) + t_L (cosk + i sink)
7910,260,inline_math,EMPTY,none,"
",
7911,260,inline_math,REAL,pylatexenc,"
E(k) = (t_R + t_L) \cos k - i (t_R - t_L) \sin k
",E(k) = (t_R + t_L) cosk - i (t_R - t_L) sink
7912,260,inline_math,PROSE,none,"
This is the parametric equation of a curve in the complex energy plane, with ",
7913,260,inline_math,PROSE,none, as the parameter. Let ,
7914,260,inline_math,PROSE,none,". Then:
",
7915,260,inline_math,REAL,pylatexenc,"
x(k) = (t_R + t_L) \cos k
",x(k) = (t_R + t_L) cosk
7916,260,inline_math,EMPTY,none,"
",
7917,260,inline_math,REAL,pylatexenc,"
y(k) = -(t_R - t_L) \sin k
",y(k) = -(t_R - t_L) sink
7918,260,inline_math,PROSE,none,"
We can write this in the standard form of an ellipse:
",
7919,260,inline_math,REAL,pylatexenc,"
\left(\frac{x}{t_R + t_L}\right)^2 + \left(\frac{y}{t_R - t_L}\right)^2 = \cos^2 k + \sin^2 k = 1
",(x/t_R + t_L )^2 + (y/t_R - t_L )^2 = cos^2 k + sin^2 k = 1
7920,260,inline_math,REAL,pylatexenc,a = t_R + t_L,a = t_R + t_L
