source_run_id,batch,scenario_id,category,model_name,field_name,expected_value,extracted_value,original_abs_error,original_rel_error,original_abs_tolerance,original_rel_tolerance,effective_plus_one_pp_abs_tolerance,effective_plus_one_pp_rel_tolerance,original_field_pass,plus_one_pp_field_pass,failure_type,eligible_for_plus_one_pp_rescue,notes
612db0fa-8d03-481c-ac03-7c1df757e96a,V3,SR_BELL_001,Special Relativity,Mistral Small 3.2 24B Instruct,gamma_factor,1.666667,1.67,0.003333,0.00199979960004,0.01666667,0.01,0.03333334,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
612db0fa-8d03-481c-ac03-7c1df757e96a,V3,SR_BELL_001,Special Relativity,Mistral Small 3.2 24B Instruct,lab_separation_m,100,100,0,0,1,0.01,2,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
612db0fa-8d03-481c-ac03-7c1df757e96a,V3,SR_BELL_001,Special Relativity,Mistral Small 3.2 24B Instruct,proper_separation_m,166.666667,167,0.333333,0.001999997996,1.66666667,0.01,3.33333334,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
61e95544-755c-4b86-9adf-1517dc64f1fc,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 12B IT,phase_space_density_tc,2.612375,2.612,0.000375,0.00014354753816,0.02612375,0.01,0.0522475,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
61e95544-755c-4b86-9adf-1517dc64f1fc,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 12B IT,psd_at_2tc,0.923614,0.924,0.000386,0.000417923504841,0.00923614,0.01,0.01847228,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
61e95544-755c-4b86-9adf-1517dc64f1fc,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 12B IT,tc_nK,85.817924,2.255,83.562924,0.973723438008,0.85817924,0.01,1.71635848,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
61e95544-755c-4b86-9adf-1517dc64f1fc,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 12B IT,tc_no_zeta_nK,162.780255,4.758,158.022255,0.970770410699,1.62780255,0.01,3.2556051,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
188bc4ef-e984-49f4-b584-bd3a99572a45,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 27B IT,phase_space_density_tc,2.612375,2.612,0.000375,0.00014354753816,0.02612375,0.01,0.0522475,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
188bc4ef-e984-49f4-b584-bd3a99572a45,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 27B IT,psd_at_2tc,0.923614,0.923,0.000614,0.000664779875576,0.00923614,0.01,0.01847228,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
188bc4ef-e984-49f4-b584-bd3a99572a45,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 27B IT,tc_nK,85.817924,1658,1572.182076,18.319973296,0.85817924,0.01,1.71635848,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
188bc4ef-e984-49f4-b584-bd3a99572a45,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 27B IT,tc_no_zeta_nK,162.780255,3150,2987.219745,18.3512413407,1.62780255,0.01,3.2556051,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
7291fcc8-4808-4d96-8b8c-a5286af017df,V3,STAT_BEC_001,Statistical Mechanics,Gemma 4 31B IT,phase_space_density_tc,2.612375,2.612,0.000375,0.00014354753816,0.02612375,0.01,0.0522475,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
7291fcc8-4808-4d96-8b8c-a5286af017df,V3,STAT_BEC_001,Statistical Mechanics,Gemma 4 31B IT,psd_at_2tc,0.923614,0.923,0.000614,0.000664779875576,0.00923614,0.01,0.01847228,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
7291fcc8-4808-4d96-8b8c-a5286af017df,V3,STAT_BEC_001,Statistical Mechanics,Gemma 4 31B IT,tc_nK,85.817924,183.5,97.682076,1.13824794923,0.85817924,0.01,1.71635848,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
7291fcc8-4808-4d96-8b8c-a5286af017df,V3,STAT_BEC_001,Statistical Mechanics,Gemma 4 31B IT,tc_no_zeta_nK,162.780255,347.1,184.319745,1.1323224982,1.62780255,0.01,3.2556051,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
1205af10-0f2d-4c8b-ade7-beb9155d9d4d,V3,STAT_BEC_001,Statistical Mechanics,Ministral 3 8B,phase_space_density_tc,2.612375,2.612,0.000375,0.00014354753816,0.02612375,0.01,0.0522475,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
1205af10-0f2d-4c8b-ade7-beb9155d9d4d,V3,STAT_BEC_001,Statistical Mechanics,Ministral 3 8B,psd_at_2tc,0.923614,0.924,0.000386,0.000417923504841,0.00923614,0.01,0.01847228,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
1205af10-0f2d-4c8b-ade7-beb9155d9d4d,V3,STAT_BEC_001,Statistical Mechanics,Ministral 3 8B,tc_nK,85.817924,114,28.182076,0.328393821319,0.85817924,0.01,1.71635848,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
1205af10-0f2d-4c8b-ade7-beb9155d9d4d,V3,STAT_BEC_001,Statistical Mechanics,Ministral 3 8B,tc_no_zeta_nK,162.780255,217,54.219745,0.333085514579,1.62780255,0.01,3.2556051,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
08aed30b-5c92-41e7-8512-8d612ffade64,V3,STAT_BEC_001,Statistical Mechanics,Mistral NeMo 12B,phase_space_density_tc,2.612375,2.612,0.000375,0.00014354753816,0.02612375,0.01,0.0522475,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
08aed30b-5c92-41e7-8512-8d612ffade64,V3,STAT_BEC_001,Statistical Mechanics,Mistral NeMo 12B,psd_at_2tc,0.923614,1.645,0.721386,0.781047060785,0.00923614,0.01,0.01847228,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
08aed30b-5c92-41e7-8512-8d612ffade64,V3,STAT_BEC_001,Statistical Mechanics,Mistral NeMo 12B,tc_nK,85.817924,1.44,84.377924,0.983220288573,0.85817924,0.01,1.71635848,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
08aed30b-5c92-41e7-8512-8d612ffade64,V3,STAT_BEC_001,Statistical Mechanics,Mistral NeMo 12B,tc_no_zeta_nK,162.780255,2.73,160.050255,0.983228924171,1.62780255,0.01,3.2556051,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
eed5e543-0bf8-4de7-b85b-655c79dfb28c,V3,STAT_BEC_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,phase_space_density_tc,2.612375,2.612,0.000375,0.00014354753816,0.02612375,0.01,0.0522475,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
eed5e543-0bf8-4de7-b85b-655c79dfb28c,V3,STAT_BEC_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,psd_at_2tc,0.923614,0.923,0.000614,0.000664779875576,0.00923614,0.01,0.01847228,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
eed5e543-0bf8-4de7-b85b-655c79dfb28c,V3,STAT_BEC_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,tc_nK,85.817924,333.5,247.682076,2.88613455623,0.85817924,0.01,1.71635848,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
eed5e543-0bf8-4de7-b85b-655c79dfb28c,V3,STAT_BEC_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,tc_no_zeta_nK,162.780255,636.0,473.219745,2.90710777545,1.62780255,0.01,3.2556051,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
cf0f5553-a37e-484c-b664-53217a238526,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 12B IT,f_min_hz,15.763572,155.9,140.136428,8.88989043854,0.15763572,0.01,0.31527144,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
cf0f5553-a37e-484c-b664-53217a238526,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 12B IT,omega_min_rad_s,99.045444,981,881.954556,8.90454442306,0.99045444,0.01,1.98090888,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
cc0939dc-5379-4225-915b-cef4d5883b59,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 27B IT,f_min_hz,15.763572,49.85,34.086428,2.16235431919,0.15763572,0.01,0.31527144,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
cc0939dc-5379-4225-915b-cef4d5883b59,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 27B IT,omega_min_rad_s,99.045444,313.2,214.154556,2.16218482498,0.99045444,0.01,1.98090888,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
8c78ea06-5052-4340-9c3f-f73b2ced036e,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 4 31B IT,f_min_hz,15.763572,15.764,0.000427999999999,2.7151206592e-05,0.15763572,0.01,0.31527144,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
8c78ea06-5052-4340-9c3f-f73b2ced036e,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 4 31B IT,omega_min_rad_s,99.045444,99.045,0.000444000000002,4.48279074807e-06,0.99045444,0.01,1.98090888,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
297bb41a-5909-4b26-9936-dd1af5211f9c,V4,CM_KAPITZA_001,Classical Mechanics,Granite 4.1 8B,f_min_hz,15.763572,2.23,13.533572,0.858534601168,0.15763572,0.01,0.31527144,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
297bb41a-5909-4b26-9936-dd1af5211f9c,V4,CM_KAPITZA_001,Classical Mechanics,Granite 4.1 8B,omega_min_rad_s,99.045444,14.0,85.045444,0.858650742179,0.99045444,0.01,1.98090888,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
c876484e-6565-4473-8cda-3f8554755dbd,V4,CM_KAPITZA_001,Classical Mechanics,Llama 3.1 8B Instruct,f_min_hz,15.763572,5.00,10.763572,0.682813007103,0.15763572,0.01,0.31527144,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
c876484e-6565-4473-8cda-3f8554755dbd,V4,CM_KAPITZA_001,Classical Mechanics,Llama 3.1 8B Instruct,omega_min_rad_s,99.045444,98.85,0.195444,0.00197327602469,0.99045444,0.01,1.98090888,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
6cf088ae-d374-4809-90c5-c1620139f384,V4,CM_KAPITZA_001,Classical Mechanics,Ministral 3 8B,f_min_hz,15.763572,35.27,19.506428,1.2374370479,0.15763572,0.01,0.31527144,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
6cf088ae-d374-4809-90c5-c1620139f384,V4,CM_KAPITZA_001,Classical Mechanics,Ministral 3 8B,omega_min_rad_s,99.045444,221.5,122.454556,1.23634718625,0.99045444,0.01,1.98090888,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
422bb7fd-7549-43d4-9c14-1a96a2158a1a,V4,CM_KAPITZA_001,Classical Mechanics,Mistral NeMo 12B,f_min_hz,15.763572,1.56 \text{ Hz},14.203572,0.901037658216,0.15763572,0.01,0.31527144,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
422bb7fd-7549-43d4-9c14-1a96a2158a1a,V4,CM_KAPITZA_001,Classical Mechanics,Mistral NeMo 12B,omega_min_rad_s,99.045444,9.81 \text{ rad/s},89.235444,0.900954555769,0.99045444,0.01,1.98090888,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
ec03508e-f8ed-498f-9a9c-f2bd032d5130,V4,CM_KAPITZA_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,f_min_hz,15.763572,157.3,141.536428,8.97870279655,0.15763572,0.01,0.31527144,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
ec03508e-f8ed-498f-9a9c-f2bd032d5130,V4,CM_KAPITZA_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,omega_min_rad_s,99.045444,990.5,891.454556,9.00045999087,0.99045444,0.01,1.98090888,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
f9c05801-ce09-4b39-8f13-c10a55d785b7,V4,COS_DESITTER_001,Cosmology,Gemma 3 12B IT,efolds_to_gh,69.065593,13.82,55.245593,0.799900364281,0.69065593,0.01,1.38131186,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
f9c05801-ce09-4b39-8f13-c10a55d785b7,V4,COS_DESITTER_001,Cosmology,Gemma 3 12B IT,gh_temp_e30_K,2.757786,13.5,10.742214,3.89523117457,0.02757786,0.01,0.05515572,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
f9c05801-ce09-4b39-8f13-c10a55d785b7,V4,COS_DESITTER_001,Cosmology,Gemma 3 12B IT,horizon_gpc,4.282749,4.27 \times 10^{-39},4.282749,1,0.04282749,0.01,0.08565498,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
ac523904-da02-4286-b34b-441d9278b9b8,V4,COS_DESITTER_001,Cosmology,Gemma 3 27B IT,efolds_to_gh,69.065593,33.5,35.565593,0.514953849741,0.69065593,0.01,1.38131186,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
ac523904-da02-4286-b34b-441d9278b9b8,V4,COS_DESITTER_001,Cosmology,Gemma 3 27B IT,gh_temp_e30_K,2.757786,1.01,1.747786,0.633764186199,0.02757786,0.01,0.05515572,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
ac523904-da02-4286-b34b-441d9278b9b8,V4,COS_DESITTER_001,Cosmology,Gemma 3 27B IT,horizon_gpc,4.282749,13.2,8.917251,2.0821325275,0.04282749,0.01,0.08565498,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
491a2baf-b665-4ce6-837c-9a9d3c21f9ed,V4,COS_DESITTER_001,Cosmology,Gemma 4 31B IT,efolds_to_gh,69.065593,69.04,0.025593,0.000370560779808,0.69065593,0.01,1.38131186,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
491a2baf-b665-4ce6-837c-9a9d3c21f9ed,V4,COS_DESITTER_001,Cosmology,Gemma 4 31B IT,gh_temp_e30_K,2.757786,2.757,0.000786,0.000285011237275,0.02757786,0.01,0.05515572,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
491a2baf-b665-4ce6-837c-9a9d3c21f9ed,V4,COS_DESITTER_001,Cosmology,Gemma 4 31B IT,horizon_gpc,4.282749,4.28,0.002749,0.00064187744834,0.04282749,0.01,0.08565498,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
26ede9fe-ceec-41da-b26e-b510f3260cff,V4,COS_DESITTER_001,Cosmology,Granite 4.1 8B,efolds_to_gh,69.065593,"67.5,",1.565593,0.0226682047022,0.69065593,0.01,1.38131186,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
26ede9fe-ceec-41da-b26e-b510f3260cff,V4,COS_DESITTER_001,Cosmology,Granite 4.1 8B,gh_temp_e30_K,2.757786,"2.76,",0.002214,0.00080281791263,0.02757786,0.01,0.05515572,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
26ede9fe-ceec-41da-b26e-b510f3260cff,V4,COS_DESITTER_001,Cosmology,Granite 4.1 8B,horizon_gpc,4.282749,4.284.,0.001251,0.000292102105447,0.04282749,0.01,0.08565498,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
a0b03a0b-3abe-4557-a316-58e0a8feecda,V4,COS_DESITTER_001,Cosmology,Llama 3.1 8B Instruct,efolds_to_gh,69.065593,102.5,33.434407,0.484096429897,0.69065593,0.01,1.38131186,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
a0b03a0b-3abe-4557-a316-58e0a8feecda,V4,COS_DESITTER_001,Cosmology,Llama 3.1 8B Instruct,gh_temp_e30_K,2.757786,2.42,0.337786,0.122484485743,0.02757786,0.01,0.05515572,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
a0b03a0b-3abe-4557-a316-58e0a8feecda,V4,COS_DESITTER_001,Cosmology,Llama 3.1 8B Instruct,horizon_gpc,4.282749,4.33,0.047251,0.011032866974,0.04282749,0.01,0.08565498,0.02,false,true,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,V4,COS_DESITTER_001,Cosmology,Ministral 3 8B,efolds_to_gh,69.065593,69.6,0.534407,0.00773767337377,0.69065593,0.01,1.38131186,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,V4,COS_DESITTER_001,Cosmology,Ministral 3 8B,gh_temp_e30_K,2.757786,1.03,1.727786,0.626511991866,0.02757786,0.01,0.05515572,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,V4,COS_DESITTER_001,Cosmology,Ministral 3 8B,horizon_gpc,4.282749,0.428,3.854749,0.900064187745,0.04282749,0.01,0.08565498,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,V4,COS_DESITTER_001,Cosmology,Mistral NeMo 12B,efolds_to_gh,69.065593,12.9,56.165593,0.813221034676,0.69065593,0.01,1.38131186,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,V4,COS_DESITTER_001,Cosmology,Mistral NeMo 12B,gh_temp_e30_K,2.757786,5.16,2.402214,0.871066137837,0.02757786,0.01,0.05515572,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,V4,COS_DESITTER_001,Cosmology,Mistral NeMo 12B,horizon_gpc,4.282749,4.29,0.007251,0.00169307143613,0.04282749,0.01,0.08565498,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
13d804f3-30ad-428a-ad9d-7f48deb28505,V4,COS_DESITTER_001,Cosmology,Mistral Small 3.2 24B Instruct,efolds_to_gh,69.065593,78.9,9.834407,0.142392276281,0.69065593,0.01,1.38131186,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
13d804f3-30ad-428a-ad9d-7f48deb28505,V4,COS_DESITTER_001,Cosmology,Mistral Small 3.2 24B Instruct,gh_temp_e30_K,2.757786,1.05,1.707786,0.619259797533,0.02757786,0.01,0.05515572,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
13d804f3-30ad-428a-ad9d-7f48deb28505,V4,COS_DESITTER_001,Cosmology,Mistral Small 3.2 24B Instruct,horizon_gpc,4.282749,13.2,8.917251,2.0821325275,0.04282749,0.01,0.08565498,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
7acbd9b4-3991-424a-bd93-53630bd65ae6,V4,GR_PERI_001,General Relativity,Gemma 3 12B IT,advance_arcsec_century,42.980208,43,0.019792,0.000460491024148,0.42980208,0.01,0.85960416,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
7acbd9b4-3991-424a-bd93-53630bd65ae6,V4,GR_PERI_001,General Relativity,Gemma 3 12B IT,advance_arcsec_orbit,0.103516,10.97,10.866484,104.973955717,0.00103516,0.01,0.00207032,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
7acbd9b4-3991-424a-bd93-53630bd65ae6,V4,GR_PERI_001,General Relativity,Gemma 3 12B IT,orbits_per_century,415.203083,415.93,0.726917,0.00175075048756,4.15203083,0.01,8.30406166,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
1f6f2a74-79ab-47f8-8a96-512a80ae17d9,V4,GR_PERI_001,General Relativity,Gemma 3 27B IT,advance_arcsec_century,42.980208,181.0,138.019792,3.21124067152,0.42980208,0.01,0.85960416,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
1f6f2a74-79ab-47f8-8a96-512a80ae17d9,V4,GR_PERI_001,General Relativity,Gemma 3 27B IT,advance_arcsec_orbit,0.103516,0.435,0.331484,3.2022489277,0.00103516,0.01,0.00207032,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
1f6f2a74-79ab-47f8-8a96-512a80ae17d9,V4,GR_PERI_001,General Relativity,Gemma 3 27B IT,orbits_per_century,415.203083,415.86,0.656917,0.00158215829048,4.15203083,0.01,8.30406166,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
f9c2e581-e664-46ba-a070-afbfb0f5f90c,V4,GR_PERI_001,General Relativity,Gemma 4 31B IT,advance_arcsec_century,42.980208,42.98,0.000208000000001,4.83943679381e-06,0.42980208,0.01,0.85960416,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
f9c2e581-e664-46ba-a070-afbfb0f5f90c,V4,GR_PERI_001,General Relativity,Gemma 4 31B IT,advance_arcsec_orbit,0.103516,0.10353,1.4e-05,0.000135244793075,0.00103516,0.01,0.00207032,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
f9c2e581-e664-46ba-a070-afbfb0f5f90c,V4,GR_PERI_001,General Relativity,Gemma 4 31B IT,orbits_per_century,415.203083,415.20,0.003083,7.42528205168e-06,4.15203083,0.01,8.30406166,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
3ef8d245-f08a-4e4f-b522-65b487e020d0,V4,GR_PERI_001,General Relativity,Granite 4.1 8B,advance_arcsec_century,42.980208,43.0,0.019792,0.000460491024148,0.42980208,0.01,0.85960416,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
3ef8d245-f08a-4e4f-b522-65b487e020d0,V4,GR_PERI_001,General Relativity,Granite 4.1 8B,advance_arcsec_orbit,0.103516,0.043,0.060516,0.584605278411,0.00103516,0.01,0.00207032,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
3ef8d245-f08a-4e4f-b522-65b487e020d0,V4,GR_PERI_001,General Relativity,Granite 4.1 8B,orbits_per_century,415.203083,415.2,0.003083,7.42528205168e-06,4.15203083,0.01,8.30406166,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
3048c6ec-b6eb-429b-9e91-09317a088462,V4,GR_PERI_001,General Relativity,Llama 3.1 8B Instruct,advance_arcsec_century,42.980208,17.84,25.140208,0.58492522884,0.42980208,0.01,0.85960416,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
3048c6ec-b6eb-429b-9e91-09317a088462,V4,GR_PERI_001,General Relativity,Llama 3.1 8B Instruct,advance_arcsec_orbit,0.103516,42.98,42.876484,414.201514742,0.00103516,0.01,0.00207032,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
3048c6ec-b6eb-429b-9e91-09317a088462,V4,GR_PERI_001,General Relativity,Llama 3.1 8B Instruct,orbits_per_century,415.203083,415.04,0.163083,0.000392778875392,4.15203083,0.01,8.30406166,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
82bfcead-f536-432a-af8d-1ace93dc33ae,V4,GR_PERI_001,General Relativity,Ministral 3 8B,advance_arcsec_century,42.980208,43.0,0.019792,0.000460491024148,0.42980208,0.01,0.85960416,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
82bfcead-f536-432a-af8d-1ace93dc33ae,V4,GR_PERI_001,General Relativity,Ministral 3 8B,advance_arcsec_orbit,0.103516,0.00897,0.094546,0.913346729008,0.00103516,0.01,0.00207032,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
82bfcead-f536-432a-af8d-1ace93dc33ae,V4,GR_PERI_001,General Relativity,Ministral 3 8B,orbits_per_century,415.203083,415.2,0.003083,7.42528205168e-06,4.15203083,0.01,8.30406166,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
efeb19b9-ea9e-4b95-99d6-6bc144ac375a,V4,GR_PERI_001,General Relativity,Mistral NeMo 12B,advance_arcsec_century,42.980208,1999.9,1956.919792,45.5307194418,0.42980208,0.01,0.85960416,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
efeb19b9-ea9e-4b95-99d6-6bc144ac375a,V4,GR_PERI_001,General Relativity,Mistral NeMo 12B,advance_arcsec_orbit,0.103516,4.78,4.676484,45.1764364929,0.00103516,0.01,0.00207032,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
efeb19b9-ea9e-4b95-99d6-6bc144ac375a,V4,GR_PERI_001,General Relativity,Mistral NeMo 12B,orbits_per_century,415.203083,416.08,0.876917,0.00211201948132,4.15203083,0.01,8.30406166,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
f517cb34-37e3-40da-9f4b-b4940a78c319,V4,GR_PERI_001,General Relativity,Mistral Small 3.2 24B Instruct,advance_arcsec_century,42.980208,43,0.019792,0.000460491024148,0.42980208,0.01,0.85960416,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
f517cb34-37e3-40da-9f4b-b4940a78c319,V4,GR_PERI_001,General Relativity,Mistral Small 3.2 24B Instruct,advance_arcsec_orbit,0.103516,8.74,8.636484,83.4313922485,0.00103516,0.01,0.00207032,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
f517cb34-37e3-40da-9f4b-b4940a78c319,V4,GR_PERI_001,General Relativity,Mistral Small 3.2 24B Instruct,orbits_per_century,415.203083,415.3,0.096917,0.000233420713786,4.15203083,0.01,8.30406166,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
ce5ffba6-337f-4787-9fca-5fd406284075,V4,QFT_UNRUH_001,Quantum Field Theory,Gemma 3 12B IT,accel_for_1K_e20,2.466083,1.18,1.286083,0.521508400163,0.02466083,0.01,0.04932166,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
ce5ffba6-337f-4787-9fca-5fd406284075,V4,QFT_UNRUH_001,Quantum Field Theory,Gemma 3 12B IT,unruh_temp_K,0.405501,2.64,2.234499,5.51046483239,0.00405501,0.01,0.00811002,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
bc3b7c0f-6520-491a-9c73-d717e54f5380,V4,QFT_UNRUH_001,Quantum Field Theory,Gemma 3 27B IT,accel_for_1K_e20,2.466083,2.467,0.000917,0.000371844743263,0.02466083,0.01,0.04932166,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
bc3b7c0f-6520-491a-9c73-d717e54f5380,V4,QFT_UNRUH_001,Quantum Field Theory,Gemma 3 27B IT,unruh_temp_K,0.405501,0.405,0.000501,0.00123550866706,0.00405501,0.01,0.00811002,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
